season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,games,goals,assists,points,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,gaa,saves,sv_pct,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg
2023,Alabama Crimson Tide,6, Sasha Pickard,"Pickard, Sasha", Sasha,Pickard,Sr,D,4,4,4,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama Crimson Tide,17, Kate Henderson,"Henderson, Kate", Kate,Henderson,Sr,M,4,2,4,1,NA,2,6,3,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Alabama Crimson Tide,4, Tanna Sanchez-Carreto,"Sanchez-Carreto, Tanna", Tanna,Sanchez-Carreto,Sr,D,4,2,4,NA,1,1,1,NA,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama Crimson Tide,7, Gessica Skorka,"Skorka, Gessica", Gessica,Skorka,Sr,D,4,4,4,NA,NA,0,2,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama Crimson Tide,3, Brooke Steere,"Steere, Brooke", Brooke,Steere,Jr,F,4,4,4,NA,NA,0,2,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama Crimson Tide,20, Carys Hall,"Hall, Carys", Carys,Hall,Jr,F,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama Crimson Tide,8, Felicia Knox,"Knox, Felicia", Felicia,Knox,Sr,M,3,3,3,1,1,3,8,2,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
2023,Alabama Crimson Tide,2, Macy Clem,"Clem, Macy", Macy,Clem,Sr,M,2,2,2,NA,NA,0,3,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama Crimson Tide,00, Dylan Pixton,"Pixton, Dylan", Dylan,Pixton,Sr,GK,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,180:00,1,0.5,7,0.875,1,NA,2,NA,NA,NA,NA,NA,NA
2023,Alabama Crimson Tide,1, Coralie Lallier,"Lallier, Coralie", Coralie,Lallier,Fr,GK,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,180:00,1,0.5,4,0.8,1,NA,2,NA,NA,NA,NA,NA,NA
2023,Alabama Crimson Tide,15, Kennedy Garcia,"Garcia, Kennedy", Kennedy,Garcia,Fr,F,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,14, Brooke Linney,"Linney, Brooke", Brooke,Linney,Jr,D,2,1,2,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,30, Phoenix Caesar,"Caesar, Phoenix", Phoenix,Caesar,So,D,2,1,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,34, Janiah Bolden,"Bolden, Janiah", Janiah,Bolden,Fr,M,2,0,2,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,33, Amelia Barber,"Barber, Amelia", Amelia,Barber,Fr,D,2,1,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,1, Yesenia Aiken,"Aiken, Yesenia", Yesenia,Aiken,Fr,GK,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,67:58,4,5.297,7,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,13, Anouck Heyer,"Heyer, Anouck", Anouck,Heyer,Sr,M,2,2,2,NA,NA,0,2,1,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,9, Isabelle Bernier,"Bernier, Isabelle", Isabelle,Bernier,Jr,F,2,2,2,1,NA,2,2,2,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,0, Madalynn Tanksley,"Tanksley, Madalynn", Madalynn,Tanksley,Jr,F,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,112:02,6,4.82,7,0.538,NA,NA,NA,2,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,28, Victoria Mealing,"Mealing, Victoria", Victoria,Mealing,Sr,D,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,36, Albany Rios,"Rios, Albany", Albany,Rios,Fr,M,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,24, Chelsie Charles,"Charles, Chelsie", Chelsie,Charles,So,F,2,2,2,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,2, Méghane St-Cyr,"St-Cyr, Méghane", Méghane,St-Cyr,Fr,D,2,2,2,NA,NA,0,1,NA,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,18, Ma'Kayla Prince,"Prince, Ma'Kayla", Ma'Kayla,Prince,So,F,2,0,2,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,3, Koreyion Parker,"Parker, Koreyion", Koreyion,Parker,So,D,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,42, Chelsea Moore,"Moore, Chelsea", Chelsea,Moore,Fr,D,2,1,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,20, Ashlinn Palm,"Palm, Ashlinn", Ashlinn,Palm,Jr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,32, Nikayla Lee,"Lee, Nikayla", Nikayla,Lee,So,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,4, Leah Massiah,"Massiah, Leah", Leah,Massiah,Jr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,8, Taylor McNeal,"McNeal, Taylor", Taylor,McNeal,So,M,1,1,1,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,8, Jasmine Perez-Acosta,"Perez-Acosta, Jasmine", Jasmine,Perez-Acosta,Jr,M,1,1,1,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,6, Jameela Barrett,"Barrett, Jameela", Jameela,Barrett,Sr,F,1,1,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,29, Luzmila Moreira,"Moreira, Luzmila", Luzmila,Moreira,So,M,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama A&M Bulldogs,14, Daniela Marroquin,"Marroquin, Daniela", Daniela,Marroquin,Jr,D,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,25, Emma Hemphill,"Hemphill, Emma", Emma,Hemphill,Fr,F,4,0,4,NA,NA,0,2,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,16, Emma Yosten,"Yosten, Emma", Emma,Yosten,Fr,M,4,1,4,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,8, Ashley Wells,"Wells, Ashley", Ashley,Wells,Fr,D,4,3,4,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,27, Ariana James,"James, Ariana", Ariana,James,Fr,F,4,1,4,NA,NA,0,2,2,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,30, Lauryn Starwood,"Starwood, Lauryn", Lauryn,Starwood,Jr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,360:00,18,4.5,36,0.667,NA,NA,NA,3,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,10, Grace Norbury,"Norbury, Grace", Grace,Norbury,Sr,M,4,4,4,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,14, Kassandra Schoen,"Schoen, Kassandra", Kassandra,Schoen,Sr,F,4,2,4,1,NA,2,2,2,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,5, Katherine Nedved,"Nedved, Katherine", Katherine,Nedved,Jr,M,4,4,4,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,7, Madison Chambers,"Chambers, Madison", Madison,Chambers,Jr,F,4,4,4,NA,1,1,2,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,9, Camila Jimenez,"Jimenez, Camila", Camila,Jimenez,So,M,4,4,4,1,1,3,3,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
2023,Alabama St. Lady Hornets,12, Kensley Simmons,"Simmons, Kensley", Kensley,Simmons,Fr,M,4,4,4,1,NA,2,4,3,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,17, McKinley Hacker,"Hacker, McKinley", McKinley,Hacker,So,F,4,0,4,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,18, Katelyn Walerczyk,"Walerczyk, Katelyn", Katelyn,Walerczyk,So,D,4,4,4,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,21, Zeta Chevalier,"Chevalier, Zeta", Zeta,Chevalier,So,F,4,1,4,NA,NA,0,2,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,22, Payson Hacker,"Hacker, Payson", Payson,Hacker,Sr,M,4,2,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,24, Ania Pritchett,"Pritchett, Ania", Ania,Pritchett,So,F,4,1,4,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,26, Emma Simon,"Simon, Emma", Emma,Simon,So,M,4,0,4,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,2, Chase Lewis,"Lewis, Chase", Chase,Lewis,Fr,D,4,3,4,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,3, Iliana Casiano,"Casiano, Iliana", Iliana,Casiano,Fr,F,2,0,2,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alabama St. Lady Hornets,6, Olivia Morrow,"Morrow, Olivia", Olivia,Morrow,Fr,M,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,29, Ariel Knott,"Knott, Ariel", Ariel,Knott,N/A,F,3,2,3,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,20, Lucero Esquivel,"Esquivel, Lucero", Lucero,Esquivel,Fr,,3,2,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,3, Jiselle Bartes,"Bartes, Jiselle", Jiselle,Bartes,Jr,,3,3,3,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,11, Ilaya Pata,"Pata, Ilaya", Ilaya,Pata,Jr,M,3,2,3,NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,00, Olivia Johnlouis,"Johnlouis, Olivia", Olivia,Johnlouis,So,GK,3,3,3,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,248:53,20,7.232,28,0.583,NA,NA,NA,3,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,17, Zea Anderson,"Anderson, Zea", Zea,Anderson,So,M,3,2,3,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,23, Jailyn Ward,"Ward, Jailyn", Jailyn,Ward,Jr,D,3,2,3,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,19, Natacia Ruiz,"Ruiz, Natacia", Natacia,Ruiz,Jr,D,3,3,3,NA,NA,0,1,1,NA,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,15, Lauren Hill,"Hill, Lauren", Lauren,Hill,Sr,F,3,2,3,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,34, Jada Ward,"Ward, Jada", Jada,Ward,Sr,D,3,3,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,0, Vivian Lugo,"Lugo, Vivian", Vivian,Lugo,Sr,GK,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,21:07,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,10, Jaidyn Matheu,"Matheu, Jaidyn", Jaidyn,Matheu,Jr,M,2,1,2,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,16, Emily Serrato,"Serrato, Emily", Emily,Serrato,Sr,M,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,13, Briana Johnson,"Johnson, Briana", Briana,Johnson,So,D,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,32, Tayler Boudreaux,"Boudreaux, Tayler", Tayler,Boudreaux,So,D,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,2, Samara Nunn,"Nunn, Samara", Samara,Nunn,So,F,2,1,2,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,14, Ha’Teya Holloman,"Holloman, Ha’Teya", Ha’Teya,Holloman,Sr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,36, Charlie Bal,"Bal, Charlie", Charlie,Bal,Jr,F,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,22, Mikayla Duncan,"Duncan, Mikayla", Mikayla,Duncan,Jr,M,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,5, Rachel Rudio,"Rudio, Rachel", Rachel,Rudio,So,M,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,28, Kaylin White,"White, Kaylin", Kaylin,White,So,F,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,21, Yaisa Reyes,"Reyes, Yaisa", Yaisa,Reyes,Jr,F,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Alcorn Lady Braves,13, Ashlynn Palmer,"Palmer, Ashlynn", Ashlynn,Palmer,N/A,,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,28, Bella Miller,"Miller, Bella", Bella,Miller,Fr,FM,4,2,4,NA,NA,0,5,2,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,22, Lailah Stewart,"Stewart, Lailah", Lailah,Stewart,Fr,F,4,1,4,NA,NA,0,2,1,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,12, Bella Vozar,"Vozar, Bella", Bella,Vozar,Fr,D,4,4,4,NA,NA,0,NA,NA,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,3, Kendall Henderson,"Henderson, Kendall", Kendall,Henderson,Fr,D,4,0,4,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,2, Morissa Lambert,"Lambert, Morissa", Morissa,Lambert,So,M,4,2,4,NA,NA,0,3,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,34, Lily McBride,"McBride, Lily", Lily,McBride,Fr,M,4,1,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,4, Ashley Molz,"Molz, Ashley", Ashley,Molz,Sr,M,4,1,4,NA,NA,0,5,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,5, Natalie Oliver,"Oliver, Natalie", Natalie,Oliver,Sr,D,4,4,4,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,10, Izzy Kadzban,"Kadzban, Izzy", Izzy,Kadzban,Sr,M,4,2,4,NA,NA,0,3,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,16, Abby Dillon,"Dillon, Abby", Abby,Dillon,Sr,F,4,1,4,NA,NA,0,3,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,15, Giuliana Capraro,"Capraro, Giuliana", Giuliana,Capraro,Jr,D,4,4,4,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,0, Julia Kato,"Kato, Julia", Julia,Kato,Jr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,360:00,6,1.5,12,0.667,2,NA,NA,2,NA,NA,NA,NA,NA
2023,American Eagles,25, Amélie Kovacevic,"Kovacevic, Amélie", Amélie,Kovacevic,Jr,D,4,4,4,NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,14, Brooke Steel,"Steel, Brooke", Brooke,Steel,Jr,M,4,3,4,NA,NA,0,4,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,21, Jennifer McGuire,"McGuire, Jennifer", Jennifer,McGuire,Jr,F,4,3,4,NA,NA,0,4,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,18, Olivia Simmons,"Simmons, Olivia", Olivia,Simmons,Jr,F,4,1,4,NA,NA,0,2,NA,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,19, Eliza Fisher,"Fisher, Eliza", Eliza,Fisher,So,M,4,3,4,NA,NA,0,4,1,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,17, Avery Klingensmith,"Klingensmith, Avery", Avery,Klingensmith,So,M,4,2,4,NA,NA,0,11,5,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,26, Phoebe Merrigan,"Merrigan, Phoebe", Phoebe,Merrigan,So,D,4,2,4,NA,NA,0,2,NA,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,29, Alyssa Giroux,"Giroux, Alyssa", Alyssa,Giroux,So,F,3,0,3,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,24, Jordan Mahony,"Mahony, Jordan", Jordan,Mahony,Jr,D,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,23, Fisayo Iluyomade,"Iluyomade, Fisayo", Fisayo,Iluyomade,Sr,F,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,American Eagles,20, Lauren Sanders,"Sanders, Lauren", Lauren,Sanders,Fr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,App State Mountaineers,18, Olivia Simon,"Simon, Olivia", Olivia,Simon,Fr,M,4,3,4,NA,1,1,9,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,App State Mountaineers,13, Hannah Löfmark,"Löfmark, Hannah", Hannah,Löfmark,Fr,M,4,1,4,NA,NA,0,5,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,App State Mountaineers,17, Lela Stark,"Stark, Lela", Lela,Stark,So,M,4,1,4,NA,1,1,3,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,App State Mountaineers,23, Felicia Erkenfeldt,"Erkenfeldt, Felicia", Felicia,Erkenfeldt,So,M,4,4,4,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,App State Mountaineers,8, Shannon Studer,"Studer, Shannon", Shannon,Studer,So,D,4,4,4,NA,1,1,1,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,App State Mountaineers,6, Stephanie Barbosa,"Barbosa, Stephanie", Stephanie,Barbosa,Jr,F,4,4,4,3,NA,6,5,4,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,App State Mountaineers,33, Skyler Walk,"Walk, Skyler", Skyler,Walk,Jr,D,4,4,4,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
