date,team,opponent,home_away,result,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg
2022-09-04,Grand Canyon Lopes,New Mexico,Away,W,2,1,NA,1,2,2,18,10,10,0,2,0,0,0,90:00,1,2,0,0,0,0,0,9,0,0,1,1,0,10,3,13,0,1,0,0,0,90:00,2,8,0,0,0,0,0,4,0,0,0
2022-08-21,Green Bay Phoenix,Chicago St.,Home,W,3,0,NA,1,3,3,17,6,11,0,0,0,0,0,90:00,0,7,1,0,0,0,0,5,0,0,1,0,0,9,7,8,0,0,0,0,0,90:00,3,3,0,0,0,0,0,0,0,0,0
2022-08-25,Green Bay Phoenix,Western Ill.,Home,W,2,0,NA,1,2,3,18,6,9,0,0,0,0,0,90:00,0,6,1,0,0,0,0,11,0,0,1,0,0,7,6,7,0,0,0,0,0,90:00,2,4,0,0,0,0,0,1,0,0,0
2022-08-28,Green Bay Phoenix,Wisconsin,Away,L,0,3,NA,1,0,0,1,0,9,0,0,0,0,0,90:00,3,7,0,0,0,0,0,0,0,0,0,3,2,24,10,4,0,0,0,0,0,90:00,0,0,1,0,0,0,0,6,0,0,1
2022-09-04,Green Bay Phoenix,Marquette,Away,L,0,5,NA,1,0,0,3,2,12,0,2,0,0,0,90:00,5,10,0,0,0,0,0,1,0,0,0,5,6,22,15,16,0,1,0,0,0,90:00,0,2,1,0,0,0,0,9,1,1,1
2022-08-23,Hampton Lady Pirates,USC Upstate,Away,L,0,3,NA,1,0,0,5,4,10,0,1,0,0,0,90:00,3,9,0,0,0,0,0,2,0,0,0,3,5,29,12,6,0,1,0,0,0,90:00,0,4,1,1,0,0,0,4,0,0,1
2022-08-25,Hampton Lady Pirates,Radford,Home,L,1,2,NA,1,1,0,3,3,16,0,2,0,0,0,90:00,2,8,0,0,0,0,0,0,1,1,0,2,2,28,10,8,0,1,0,0,0,90:00,1,2,0,0,0,0,0,12,0,0,1
2022-08-29,Hampton Lady Pirates,Regent,Away,W,10,0,NA,1,10,10,21,12,17,0,2,0,0,0,45:00,0,0,1,0,0,0,0,7,0,0,1,0,0,1,0,8,0,2,0,0,0,90:00,10,2,0,0,0,0,0,1,0,0,0
2022-08-31,Hampton Lady Pirates,Saint Peter's,Away,L,0,1,NA,1,0,0,2,0,11,0,1,0,0,0,90:00,1,5,0,0,0,0,0,2,0,0,0,1,0,19,6,8,0,1,0,0,0,90:00,0,0,1,0,0,0,0,4,0,0,1
2022-09-04,Hampton Lady Pirates,Robert Morris,Away,L,1,7,NA,1,1,0,6,2,9,0,0,0,0,0,90:00,7,8,0,0,0,0,0,3,0,0,0,7,4,21,15,6,0,0,0,0,0,90:00,1,1,0,0,0,0,0,7,2,2,1
2022-08-19,Hartford Hawks,Stonehill,Home,W,2,1,NA,1,2,2,15,5,7,0,1,0,0,0,90:00,1,9,0,0,0,0,0,4,0,0,1,1,0,20,10,7,0,0,0,0,0,90:00,2,3,0,0,0,0,0,3,0,0,0
2022-08-21,Hartford Hawks,Lafayette,Home,W,1,0,NA,1,1,1,14,8,3,0,1,0,0,0,90:00,0,4,1,0,0,0,0,4,0,0,1,0,0,12,4,4,0,0,0,0,0,90:00,1,7,0,0,0,0,0,3,0,0,0
2022-08-25,Hartford Hawks,St. Francis Brooklyn,Away,L,2,3,NA,1,2,2,8,3,5,0,0,0,0,0,90:00,3,7,0,0,0,0,0,3,0,0,0,3,3,20,10,6,0,1,0,0,0,90:00,2,1,0,0,0,0,0,2,0,0,1
2022-09-01,Hartford Hawks,Merrimack,Away,W,2,1,NA,1,2,0,12,5,6,0,2,0,0,0,90:00,1,4,0,0,0,0,0,4,0,0,1,1,1,19,5,2,0,0,0,0,0,90:00,2,3,0,0,0,0,0,6,0,0,0
2022-09-04,Hartford Hawks,Siena,Away,W,2,1,NA,1,2,1,8,6,7,0,0,0,0,0,90:00,1,3,0,0,0,0,0,3,0,0,1,1,0,12,3,8,0,0,0,0,0,90:00,2,4,0,0,0,0,0,4,0,0,0
2022-08-26,Harvard Crimson,Central Conn. St.,Away,W,3,0,NA,1,3,2,18,8,11,0,1,0,0,0,90:00,0,1,1,0,0,0,0,6,0,0,1,0,0,2,1,6,0,0,0,0,0,90:00,3,5,0,0,0,0,0,0,0,0,0
2022-08-29,Harvard Crimson,Northeastern,Home,W,3,2,NA,1,3,4,13,8,9,0,1,0,0,0,90:00,2,3,0,0,0,0,0,2,0,0,1,2,1,10,5,5,0,0,0,0,0,90:00,3,5,0,0,0,0,0,2,0,0,0
2022-09-02,Harvard Crimson,UNC Greensboro,Away,W,4,0,NA,1,4,3,12,7,9,0,0,0,0,0,90:00,0,4,1,0,0,0,0,5,1,1,1,0,0,5,4,6,0,1,0,0,0,90:00,4,3,0,0,0,0,0,1,0,0,0
2022-09-04,Harvard Crimson,NC State,Away,W,2,0,NA,1,2,1,16,8,8,0,1,0,0,0,90:00,0,2,1,0,0,0,0,10,0,0,1,0,0,6,2,9,0,0,0,0,0,90:00,2,6,0,0,0,0,0,0,0,0,0
2022-08-19,Hawaii Rainbow Wahine,Grand Canyon,Away,L,1,3,NA,1,1,2,4,1,9,0,1,0,0,0,90:00,3,5,0,0,0,0,0,1,0,0,0,3,3,20,8,8,0,1,0,0,0,90:00,1,0,0,0,0,0,0,6,0,0,1
2022-08-25,Hawaii Rainbow Wahine,Seattle U,Home,W,2,1,NA,1,2,1,13,7,7,0,2,0,0,0,90:00,1,4,0,0,0,0,0,6,0,0,1,1,1,9,5,7,0,0,0,0,0,90:00,2,5,0,0,0,0,0,3,0,0,0
2022-08-28,Hawaii Rainbow Wahine,Nicholls,Home,W,1,0,NA,1,1,2,21,7,4,0,0,0,0,0,90:00,0,1,1,0,0,0,0,12,0,0,1,0,0,2,1,8,0,0,0,0,0,90:00,1,6,0,0,0,0,0,2,0,0,0
2022-09-04,Hawaii Rainbow Wahine,Portland,Away,L,0,1,NA,1,0,0,5,5,7,0,0,0,0,0,90:00,1,4,0,0,0,0,0,3,0,0,0,1,1,24,5,6,0,0,0,0,0,90:00,0,5,1,0,0,0,0,14,0,0,1
2022-08-18,High Point Panthers,Marshall,Away,T,2,2,NA,1,2,1,11,6,9,0,0,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,0,2,1,17,6,8,0,0,0,0,0,90:00,2,4,0,0,0,0,0,2,0,0,0
2022-08-21,High Point Panthers,American,Home,T,1,1,NA,1,1,1,14,5,7,0,0,0,0,0,90:00,1,4,0,0,0,0,0,8,0,0,0,1,1,14,5,7,0,0,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,0
2022-08-25,High Point Panthers,East Carolina,Away,L,0,2,NA,1,0,0,1,0,9,0,2,0,0,0,90:00,2,3,0,0,0,0,0,5,0,0,0,2,1,14,4,7,0,0,0,0,0,90:00,0,0,1,0,0,0,0,10,0,0,1
2022-08-28,High Point Panthers,William & Mary,Home,L,0,1,NA,1,0,0,8,2,5,0,0,0,0,0,90:00,1,1,0,0,0,0,0,9,0,0,0,1,1,6,2,8,0,0,0,0,0,90:00,0,2,1,0,0,0,0,1,0,0,1
2022-09-01,High Point Panthers,Wake Forest,Home,L,0,7,NA,1,0,0,7,3,6,0,0,0,0,0,90:00,7,7,0,0,0,0,0,4,0,0,0,7,4,26,14,7,0,0,0,0,0,90:00,0,3,1,1,0,0,0,8,1,1,1
2022-09-04,High Point Panthers,UNCW,Away,L,0,2,NA,1,0,0,5,2,4,0,0,0,0,0,90:00,2,6,0,0,0,0,0,6,0,0,0,2,1,17,8,4,0,0,0,0,0,90:00,0,2,1,1,0,0,0,10,0,0,1
2022-08-18,Hofstra Pride,Fairleigh Dickinson,Home,W,3,2,NA,1,3,5,20,12,10,0,2,0,0,0,90:00,2,0,0,0,0,0,0,10,0,1,1,2,1,4,2,9,0,0,0,0,0,90:00,3,9,0,0,0,0,0,5,0,0,0
2022-08-26,Hofstra Pride,Yale,Away,T,0,0,NA,1,0,0,14,4,9,0,0,0,0,0,90:00,0,1,1,0,0,0,0,4,0,0,0,0,0,3,1,8,0,0,0,0,0,90:00,0,4,1,0,0,0,0,2,0,0,0
2022-08-28,Hofstra Pride,UAlbany,Home,W,3,0,NA,1,3,2,12,5,13,0,2,0,0,0,90:00,0,1,1,0,0,0,0,7,0,0,1,0,0,9,1,7,0,2,0,0,0,90:00,3,3,0,0,0,0,0,8,0,0,0
2022-09-01,Hofstra Pride,Fordham,Away,W,1,0,NA,1,1,0,15,6,16,0,2,0,0,0,90:00,0,5,1,0,0,0,0,6,1,1,1,0,0,9,5,13,0,0,0,0,0,90:00,1,5,0,0,0,0,0,2,0,0,0
2022-09-04,Hofstra Pride,Brown,Away,L,0,3,NA,1,0,0,2,1,7,0,0,0,0,0,90:00,3,5,0,0,0,0,0,1,0,0,0,3,1,16,8,9,0,1,0,0,0,90:00,0,1,1,0,0,0,0,5,0,0,1
2022-08-18,Holy Cross Crusaders,Iona,Home,T,0,0,NA,1,0,0,12,5,7,0,1,0,0,0,90:00,0,5,1,0,0,0,0,4,0,0,0,0,0,9,5,14,0,1,0,0,0,90:00,0,5,1,0,0,0,0,6,0,0,0
2022-08-21,Holy Cross Crusaders,Siena,Away,T,2,2,NA,1,2,1,8,4,16,0,2,0,0,0,90:00,2,3,0,0,0,0,0,8,0,0,0,2,1,15,5,11,0,1,0,0,0,90:00,2,3,0,0,0,0,0,6,1,1,0
2022-08-25,Holy Cross Crusaders,Fairfield,Home,L,0,1,NA,1,0,0,14,9,5,1,2,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,0,1,1,13,6,5,0,1,0,0,0,90:00,0,9,1,0,0,0,0,5,0,0,1
2022-08-28,Holy Cross Crusaders,Boston College,Away,L,0,3,NA,1,0,0,2,2,10,0,2,0,0,0,90:00,3,8,0,0,0,0,0,2,0,0,0,3,4,21,11,10,0,1,0,0,0,90:00,0,2,1,0,0,0,0,12,0,0,1
2022-08-31,Holy Cross Crusaders,Maine,Home,L,1,2,NA,1,1,0,12,6,15,0,2,0,0,0,90:00,2,5,0,0,0,0,0,8,0,0,0,2,2,15,7,9,0,1,0,0,0,90:00,1,5,0,0,0,0,0,1,0,0,1
2022-09-04,Holy Cross Crusaders,Bryant,Away,L,1,2,NA,1,1,1,15,7,14,0,4,0,0,0,90:00,2,4,0,0,0,0,0,4,0,0,0,2,1,8,6,7,0,0,0,0,0,90:00,1,6,0,0,0,0,0,3,0,0,1
2022-08-18,Houston Cougars,Oklahoma,Away,T,1,1,NA,1,1,0,5,3,12,0,1,0,0,0,90:00,1,6,0,0,0,0,0,3,1,1,0,1,1,15,7,10,0,1,0,0,0,90:00,1,2,0,0,0,0,0,4,0,0,0
2022-08-21,Houston Cougars,Lamar University,Away,L,0,3,NA,1,0,0,12,9,8,0,1,0,0,0,90:00,3,5,0,0,0,0,0,6,0,0,0,3,4,12,8,6,0,2,0,0,0,90:00,0,9,1,0,0,0,0,5,0,0,1
2022-08-28,Houston Cougars,Sam Houston,Away,W,2,1,NA,1,2,2,14,9,0,0,0,0,0,0,90:00,1,5,0,0,0,0,0,3,0,0,1,1,0,9,6,1,0,0,0,0,0,90:00,2,7,0,0,0,0,0,1,0,0,0
2022-09-01,Houston Cougars,Baylor,Home,L,0,3,NA,1,0,0,15,10,6,0,0,0,0,0,90:00,3,4,0,0,0,0,0,10,0,0,0,3,3,10,7,8,0,0,0,0,0,90:00,0,10,1,1,0,0,0,6,0,0,1
2022-09-04,Houston Cougars,Rice,Home,W,3,1,NA,1,3,2,10,5,12,0,0,0,0,0,90:00,1,7,0,0,0,0,0,2,0,0,1,1,0,11,8,8,0,1,0,0,0,90:00,3,2,0,0,0,0,0,4,1,1,0
2022-08-18,Houston Baptist Huskies,UTSA,Away,T,0,0,NA,1,0,0,7,3,9,0,2,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,0,0,0,27,6,5,0,1,0,0,0,90:00,0,3,1,1,0,0,0,8,0,0,0
2022-08-26,Houston Baptist Huskies,North Texas,Away,L,1,4,NA,1,1,1,5,3,9,0,2,0,0,0,90:00,4,8,0,0,0,0,0,1,0,0,0,4,3,31,12,8,0,0,0,0,0,90:00,1,2,0,0,0,0,0,7,1,1,1
2022-08-28,Houston Baptist Huskies,Texas St.,Away,L,1,2,NA,1,1,0,12,4,15,0,2,0,0,0,90:00,2,8,0,0,0,0,0,2,0,0,0,2,1,22,10,11,0,0,0,0,0,90:00,1,3,0,0,0,0,0,4,1,1,1
2022-09-01,Houston Baptist Huskies,Rice,Away,L,0,1,NA,1,0,0,6,2,15,0,1,0,0,0,90:00,1,6,0,0,0,0,0,2,0,0,0,1,1,10,7,9,0,0,0,0,0,90:00,0,2,1,0,0,0,0,6,0,0,1
2022-09-04,Houston Baptist Huskies,Sam Houston,Away,T,1,1,NA,1,1,1,18,7,2,1,2,0,0,0,90:00,1,3,0,0,0,0,0,8,0,0,0,1,1,6,4,4,0,0,0,0,0,90:00,1,6,0,0,0,0,0,5,0,0,0
2022-08-18,Howard Bison,Towson,Home,L,0,1,NA,1,0,0,10,6,5,0,1,0,0,0,90:00,1,7,0,0,0,0,0,2,0,0,0,1,0,14,8,7,0,2,0,0,0,90:00,0,6,1,0,0,0,0,5,0,0,1
2022-08-21,Howard Bison,Elon,Away,T,3,3,NA,1,3,2,13,5,6,0,0,0,0,0,90:00,3,7,0,0,0,0,0,4,0,0,0,3,0,19,9,11,0,2,0,0,0,90:00,3,2,0,0,0,0,0,5,0,0,0
2022-08-25,Howard Bison,George Mason,Away,L,1,3,NA,1,1,0,10,4,9,0,0,0,0,0,90:00,3,2,0,0,0,0,0,5,0,0,0,3,1,8,5,7,0,0,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,1
2022-08-29,Howard Bison,Longwood,Away,L,0,2,NA,1,0,0,12,6,11,0,1,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,0,2,1,16,7,8,0,0,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,1
2022-08-18,IUPUI Jaguars,Tennessee Tech,Away,W,1,0,NA,1,1,1,10,4,7,0,0,0,0,0,90:00,0,2,1,0,0,0,0,4,0,0,1,0,0,9,2,3,0,0,0,0,0,90:00,1,3,0,0,0,0,0,8,0,0,0
2022-08-21,IUPUI Jaguars,SIUE,Away,W,3,2,NA,1,3,3,12,7,6,0,0,0,0,0,90:00,2,7,0,0,0,0,0,11,0,0,1,2,1,14,9,9,0,2,0,0,0,90:00,3,4,0,0,0,0,0,8,1,1,0
2022-08-25,IUPUI Jaguars,Bellarmine,Home,T,0,0,NA,1,0,0,7,1,9,0,0,0,0,0,90:00,0,4,1,0,0,0,0,1,0,0,0,0,0,7,4,5,0,0,0,0,0,90:00,0,1,1,1,0,0,0,1,0,0,0
2022-08-28,IUPUI Jaguars,Western Ill.,Home,T,0,0,NA,1,0,0,14,4,4,0,0,0,0,0,90:00,0,2,1,1,0,0,0,6,0,0,0,0,0,6,2,8,0,1,0,0,0,90:00,0,4,1,0,0,0,0,2,0,0,0
2022-09-02,IUPUI Jaguars,Belmont,Away,T,0,0,NA,1,0,0,11,4,5,0,0,0,0,0,90:00,0,5,1,1,0,0,0,5,0,0,0,0,0,10,5,8,0,0,0,0,0,90:00,0,4,1,0,0,0,0,7,0,0,0
2022-08-18,Idaho Vandals,UC San Diego,Away,W,2,0,NA,1,2,1,17,8,6,0,1,0,0,0,90:00,0,5,1,0,0,0,0,9,0,0,1,0,0,7,5,9,0,0,0,0,0,90:00,2,6,0,0,0,0,0,2,0,0,0
2022-08-21,Idaho Vandals,San Diego St.,Away,L,2,7,NA,1,2,0,6,4,7,0,1,0,0,0,90:00,7,2,0,0,0,0,0,4,0,0,0,7,6,17,9,8,0,0,0,0,0,90:00,2,2,0,0,0,0,0,6,1,1,1
2022-08-28,Idaho Vandals,Nevada,Home,W,1,0,NA,1,1,2,9,5,11,0,1,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,1,0,0,6,6,11,0,1,0,0,0,90:00,1,4,0,0,0,0,0,2,0,0,0
2022-09-01,Idaho Vandals,St. Thomas (MN),Away,T,0,0,NA,1,0,0,7,1,7,0,1,0,0,0,90:00,0,5,1,0,0,0,0,5,0,0,0,0,0,17,5,5,0,0,0,0,0,90:00,0,1,1,0,0,0,0,2,0,0,0
2022-09-04,Idaho Vandals,Chicago St.,Home,W,2,0,NA,1,2,1,9,5,7,0,1,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,1,0,0,2,2,5,0,1,0,0,0,90:00,2,3,0,0,0,0,0,1,0,0,0
2022-08-18,Idaho St. Bengals,Westminster (UT),Home,T,1,1,NA,1,1,0,15,4,11,0,0,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,0,1,1,16,3,8,0,0,0,0,0,90:00,1,3,0,0,0,0,0,4,0,0,0
2022-08-21,Idaho St. Bengals,Utah St.,Away,L,0,5,NA,1,0,0,8,4,14,0,0,0,0,0,90:00,5,9,0,0,0,0,0,3,0,0,0,5,4,23,13,8,0,0,0,0,0,90:00,0,4,1,1,0,0,0,8,0,0,1
2022-08-26,Idaho St. Bengals,Austin Peay,Away,T,0,0,NA,1,0,0,10,3,11,0,1,0,0,0,90:00,0,4,1,0,0,0,0,0,0,1,0,0,0,11,4,7,0,1,0,0,0,90:00,0,3,1,0,0,0,0,2,0,0,0
2022-08-28,Idaho St. Bengals,Lipscomb,Away,W,1,0,NA,1,1,0,6,2,13,0,1,0,0,0,90:00,0,4,1,0,0,0,0,3,0,0,1,0,0,17,4,5,0,2,0,0,0,90:00,1,2,0,0,0,0,0,8,0,0,0
2022-09-03,Idaho St. Bengals,Utah Valley,Away,L,1,6,NA,1,1,1,3,1,9,0,1,0,0,0,90:00,6,5,0,0,0,0,0,5,0,0,0,6,4,21,11,9,0,0,0,0,0,90:00,1,0,0,0,0,0,0,2,0,0,1
2022-08-18,Illinois Fighting Illini,Illinois St.,Home,W,1,0,NA,1,1,0,19,8,4,0,0,0,0,0,90:00,0,2,1,0,0,0,0,8,0,0,1,0,0,4,2,8,0,1,0,0,0,90:00,1,7,0,0,0,0,0,1,0,0,0
2022-08-21,Illinois Fighting Illini,Toledo,Home,W,4,1,NA,1,4,4,16,9,9,0,1,0,0,0,90:00,1,3,0,0,0,0,0,2,0,0,1,1,0,7,4,5,0,2,0,0,0,90:00,4,5,0,0,0,0,0,3,0,0,0
2022-08-25,Illinois Fighting Illini,Butler,Away,W,1,0,NA,1,1,1,9,6,14,0,2,0,0,0,90:00,0,5,1,0,0,0,0,3,0,0,1,0,0,13,5,9,0,2,0,0,0,90:00,1,5,0,0,0,0,0,3,0,0,0
2022-08-28,Illinois Fighting Illini,Notre Dame,Away,L,0,4,NA,1,0,0,8,3,8,0,1,0,0,0,90:00,4,13,0,0,0,0,0,1,0,0,0,4,4,27,17,5,0,0,0,0,0,90:00,0,3,1,1,0,0,0,11,0,1,1
2022-09-01,Illinois Fighting Illini,Texas A&M,Home,L,0,1,NA,1,0,0,2,1,8,0,1,0,0,0,90:00,1,4,0,0,0,0,0,1,0,0,0,1,1,11,5,16,0,0,0,0,0,90:00,0,1,1,0,0,0,0,3,0,0,1
2022-09-04,Illinois Fighting Illini,Indiana St.,Home,W,3,2,NA,1,3,3,16,6,9,0,0,0,0,0,90:00,2,2,0,0,0,0,0,6,0,0,1,2,1,6,4,7,0,0,0,0,0,90:00,3,4,0,0,0,0,0,4,1,1,0
2022-08-18,Illinois St. Redbirds,Illinois,Away,L,0,1,NA,1,0,0,4,2,8,0,1,0,0,0,90:00,1,7,0,0,0,0,0,1,0,0,0,1,0,19,8,4,0,0,0,0,0,90:00,0,2,1,0,0,0,0,8,0,0,1
2022-08-21,Illinois St. Redbirds,Eastern Mich.,Home,L,0,4,NA,1,0,0,12,5,6,0,0,0,0,0,90:00,4,5,0,0,0,0,0,3,0,0,0,4,5,14,9,7,0,1,0,0,0,90:00,0,5,1,0,0,0,0,3,0,0,1
2022-08-25,Illinois St. Redbirds,Utah St.,Away,L,1,2,NA,1,1,1,9,4,6,0,0,0,0,0,90:00,2,8,0,0,0,0,0,3,0,0,0,2,1,25,10,9,0,0,0,0,0,90:00,1,3,0,0,0,0,0,7,1,1,1
2022-08-28,Illinois St. Redbirds,Utah,Away,L,0,2,NA,1,0,0,2,1,13,0,1,0,0,0,90:00,2,5,0,0,0,0,0,1,0,0,0,2,2,23,7,9,0,1,0,0,0,90:00,0,1,1,0,0,0,0,6,0,0,1
2022-09-01,Illinois St. Redbirds,Eastern Ill.,Home,L,1,3,NA,1,1,2,9,3,6,0,1,0,0,0,90:00,3,2,0,0,0,0,0,3,0,0,0,3,1,12,4,9,0,0,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,1
2022-09-04,Illinois St. Redbirds,Milwaukee,Home,L,2,3,NA,1,2,3,4,2,19,1,3,0,0,0,90:00,3,7,0,0,0,0,0,1,0,0,0,3,1,21,9,12,0,0,0,0,0,90:00,2,0,0,0,0,0,0,8,0,0,1
2022-08-18,Indiana Hoosiers,West Virginia,Away,T,0,0,NA,1,0,0,3,1,15,0,2,0,0,0,90:00,0,4,1,0,0,0,0,4,0,0,0,0,0,12,4,6,0,2,0,0,0,90:00,0,1,1,0,0,0,0,2,0,0,0
2022-08-21,Indiana Hoosiers,Virginia Tech,Away,T,0,0,NA,1,0,0,5,2,7,0,0,0,0,0,90:00,0,8,1,0,0,0,0,5,0,0,0,0,0,19,8,16,0,3,0,0,0,90:00,0,2,1,0,0,0,0,6,0,0,0
2022-08-25,Indiana Hoosiers,Ball St.,Home,T,0,0,NA,1,0,0,12,2,9,0,0,0,0,0,90:00,0,1,1,0,0,0,0,11,0,0,0,0,0,6,1,7,0,0,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,0
2022-09-01,Indiana Hoosiers,Indiana St.,Home,W,3,0,NA,1,3,4,24,8,3,0,0,0,0,0,90:00,0,1,1,1,0,0,0,6,0,0,1,0,0,3,1,4,0,0,0,0,0,90:00,3,5,0,0,0,0,0,2,0,0,0
2022-08-18,Indiana St. Sycamores,SIUE,Away,L,1,2,NA,1,1,0,6,3,7,0,0,0,0,0,90:00,2,8,0,0,0,0,0,3,1,1,0,2,2,10,10,8,0,0,0,0,0,90:00,1,2,0,0,0,0,0,8,0,0,1
2022-08-25,Indiana St. Sycamores,Eastern Ill.,Home,T,0,0,NA,1,0,0,10,2,9,0,0,0,0,0,90:00,0,4,1,0,0,0,0,6,0,0,0,0,0,11,4,5,0,0,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,0
2022-08-28,Indiana St. Sycamores,Toledo,Home,L,0,3,NA,1,0,0,4,1,8,0,1,0,0,0,90:00,3,6,0,0,0,0,0,1,0,0,0,3,1,16,9,13,0,1,0,0,0,90:00,0,1,1,0,0,0,0,8,0,1,1
2022-09-01,Indiana St. Sycamores,Indiana,Away,L,0,3,NA,1,0,0,3,1,4,0,0,0,0,0,90:00,3,5,0,0,0,0,0,2,0,0,0,3,4,24,8,3,0,0,0,0,0,90:00,0,1,1,1,0,0,0,6,0,0,1
2022-09-04,Indiana St. Sycamores,Illinois,Away,L,2,3,NA,1,2,1,6,4,7,0,0,0,0,0,90:00,3,4,0,0,0,0,0,4,1,1,0,3,3,16,6,9,0,0,0,0,0,90:00,2,2,0,0,0,0,0,6,0,0,1
2022-08-18,Iona Gaels,Holy Cross,Away,T,0,0,NA,1,0,0,9,5,14,0,1,0,0,0,90:00,0,5,1,0,0,0,0,6,0,0,0,0,0,12,5,7,0,1,0,0,0,90:00,0,5,1,0,0,0,0,4,0,0,0
2022-08-21,Iona Gaels,Colgate,Away,T,2,2,NA,1,2,2,3,2,12,0,1,0,0,0,90:00,2,8,0,0,0,0,0,2,0,0,0,2,1,14,10,11,0,0,0,0,0,90:00,2,0,0,0,0,0,0,9,0,0,0
2022-08-25,Iona Gaels,Delaware St.,Away,W,5,1,NA,1,5,4,17,10,5,0,0,0,0,0,90:00,1,0,0,0,0,0,0,6,0,0,1,1,1,3,1,7,0,0,0,0,0,90:00,5,5,0,0,0,0,0,3,0,0,0
2022-08-28,Iona Gaels,St. Francis Brooklyn,Away,W,3,1,NA,1,3,2,8,4,11,0,3,0,0,0,90:00,1,2,0,0,0,0,0,7,0,0,1,1,0,12,3,8,0,0,0,0,0,90:00,3,1,0,0,0,0,0,3,1,1,0
2022-09-01,Iona Gaels,Lafayette,Home,W,2,1,NA,1,2,2,8,4,5,0,0,0,0,0,90:00,1,5,0,0,0,0,0,3,0,0,1,1,1,10,6,8,0,0,0,0,0,90:00,2,2,0,0,0,0,0,2,0,0,0
2022-09-04,Iona Gaels,Wagner,Away,W,1,0,NA,1,1,2,12,9,5,0,0,0,0,0,90:00,0,8,1,0,0,0,0,8,0,0,1,0,0,13,8,8,0,0,0,0,0,90:00,1,8,0,0,0,0,0,3,0,0,0
2022-08-18,Iowa Hawkeyes,UCLA,Away,L,0,1,NA,1,0,0,5,2,17,0,3,0,0,0,90:00,1,3,0,0,0,0,0,7,0,0,0,1,1,12,4,14,0,1,0,0,0,90:00,0,2,1,0,0,0,0,1,0,0,1
2022-08-21,Iowa Hawkeyes,Cal Poly,Away,W,1,0,NA,1,1,1,9,2,10,0,1,0,0,0,90:00,0,3,1,1,0,0,0,4,0,0,1,0,0,6,3,12,0,1,0,0,0,90:00,1,1,0,0,0,0,0,3,0,0,0
2022-08-25,Iowa Hawkeyes,Kansas,Home,L,0,1,NA,1,0,0,13,7,7,0,2,0,0,0,90:00,1,5,0,0,0,0,0,4,0,0,0,1,1,15,6,9,0,0,0,0,0,90:00,0,7,1,0,0,0,0,9,0,0,1
2022-08-28,Iowa Hawkeyes,DePaul,Home,W,4,0,NA,1,4,4,20,6,16,0,0,0,0,0,90:00,0,4,1,0,0,0,0,9,0,0,1,0,0,4,4,4,0,0,0,0,0,90:00,4,2,0,0,0,0,0,0,0,0,0
2022-09-01,Iowa Hawkeyes,Pacific,Home,T,1,1,NA,1,1,1,17,12,11,0,1,0,0,0,90:00,1,3,0,0,0,0,0,8,0,0,0,1,1,8,4,11,0,0,0,0,0,90:00,1,11,0,0,0,0,0,3,0,0,0
2022-09-04,Iowa Hawkeyes,Baylor,Away,T,0,0,NA,1,0,0,4,2,12,0,3,0,0,0,90:00,0,6,1,0,0,0,0,2,0,0,0,0,0,11,6,11,0,1,0,0,0,90:00,0,2,1,0,0,0,0,8,0,0,0
2022-08-18,Iowa St. Cyclones,Arizona,Away,L,1,2,NA,1,1,1,6,3,8,1,1,0,0,0,90:00,2,7,0,0,0,0,0,3,0,0,0,2,1,19,8,12,0,2,0,0,0,90:00,1,2,0,0,0,0,0,15,0,0,1
2022-08-25,Iowa St. Cyclones,Memphis,Away,L,0,3,NA,1,0,0,6,2,6,0,1,0,0,0,90:00,3,10,0,0,0,0,0,3,0,0,0,3,2,24,13,12,0,1,0,0,0,90:00,0,2,1,0,0,0,0,12,0,0,1
2022-08-28,Iowa St. Cyclones,Creighton,Away,T,0,0,NA,1,0,0,11,5,11,0,1,0,0,0,90:00,0,4,1,0,0,0,0,4,0,0,0,0,0,10,4,9,1,2,0,0,0,90:00,0,5,1,0,0,0,0,3,0,0,0
