date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_corners,defensive_pk,defensive_pk_att,team_id
2019-10-12,Santa Clara Broncos,Saint Mary's (CA),Home,Loss,1,2,,1.0,,11.0,7.0,19.0,,3.0,2.0,,,2.0,2.0,16.0,7.0,19.0,,,6.0,1.0,1.0,631
2019-10-19,Santa Clara Broncos,Pacific,Home,Win,2,1,,2.0,2.0,10.0,4.0,16.0,,3.0,6.0,,,1.0,1.0,8.0,4.0,10.0,,1.0,7.0,,,631
2019-10-26,Santa Clara Broncos,Portland,Away,Loss,0,2,,,,9.0,5.0,19.0,,1.0,5.0,,,2.0,2.0,12.0,4.0,11.0,,1.0,3.0,,,631
2019-10-30,Santa Clara Broncos,San Francisco,Home,Win,1,0,,1.0,1.0,18.0,5.0,10.0,,1.0,6.0,,,,,8.0,1.0,9.0,,2.0,2.0,,,631
2019-11-02,Santa Clara Broncos,LMU (CA),Away,Loss,0,2,,,,6.0,2.0,17.0,1.0,1.0,3.0,,,2.0,4.0,9.0,2.0,13.0,,4.0,4.0,,,631
2019-11-09,Santa Clara Broncos,Gonzaga,Away,Draw,1,1,2,1.0,2.0,10.0,5.0,14.0,,1.0,6.0,,,1.0,2.0,8.0,2.0,12.0,,,4.0,,,631
2019-11-16,Santa Clara Broncos,San Diego,Home,Loss,1,3,,1.0,1.0,12.0,5.0,8.0,,3.0,5.0,,,3.0,2.0,11.0,6.0,8.0,,,7.0,,,631
2019-08-30,Seattle U Redhawks,San Francisco,Home,Win,5,0,,5.0,6.0,28.0,13.0,11.0,,,15.0,,,,,1.0,1.0,11.0,,1.0,2.0,,,1356
2019-09-02,Seattle U Redhawks,Denver,Home,Draw,0,0,2,,,24.0,6.0,18.0,,3.0,6.0,,,,,12.0,1.0,18.0,,2.0,5.0,,,1356
2019-09-06,Seattle U Redhawks,Notre Dame,Away,Loss,2,4,,2.0,2.0,17.0,4.0,12.0,,3.0,4.0,,,4.0,3.0,10.0,5.0,15.0,,2.0,8.0,,,1356
2019-09-08,Seattle U Redhawks,Indiana,Home,Draw,0,0,2,,,11.0,3.0,23.0,1.0,5.0,8.0,,,,,8.0,1.0,12.0,,,7.0,,,1356
2019-09-12,Seattle U Redhawks,Portland,Home,Win,2,0,,2.0,1.0,19.0,6.0,19.0,,3.0,7.0,,,,,13.0,5.0,20.0,,4.0,5.0,,,1356
2019-09-15,Seattle U Redhawks,Washington,Home,Loss,0,3,,,,8.0,1.0,12.0,,1.0,3.0,,,3.0,3.0,13.0,8.0,11.0,,2.0,4.0,,,1356
2019-09-19,Seattle U Redhawks,UC Santa Barbara,Away,Loss,0,1,,,,8.0,2.0,12.0,1.0,1.0,8.0,,,1.0,,8.0,2.0,22.0,,3.0,4.0,,,1356
2019-09-23,Seattle U Redhawks,Cal Poly,Away,Win,2,1,,2.0,1.0,16.0,5.0,11.0,,1.0,7.0,1.0,1.0,1.0,1.0,9.0,3.0,9.0,,5.0,3.0,,,1356
2019-09-28,Seattle U Redhawks,California Baptist,Home,Win,2,0,,2.0,,21.0,11.0,20.0,,2.0,4.0,1.0,1.0,,,14.0,5.0,18.0,,1.0,2.0,,,1356
2019-10-04,Seattle U Redhawks,Houston Christian,Home,Win,5,0,,5.0,5.0,35.0,15.0,7.0,,2.0,6.0,,,,,8.0,2.0,11.0,,1.0,5.0,,1.0,1356
2019-10-06,Seattle U Redhawks,Kansas City,Home,Win,4,1,,4.0,4.0,20.0,11.0,9.0,,1.0,11.0,1.0,1.0,1.0,1.0,9.0,2.0,8.0,,1.0,2.0,,,1356
2019-10-11,Seattle U Redhawks,UNLV,Away,Draw,2,2,2,2.0,2.0,16.0,12.0,10.0,,2.0,13.0,,,2.0,,9.0,6.0,14.0,,1.0,2.0,1.0,1.0,1356
2019-10-13,Seattle U Redhawks,Grand Canyon,Away,Win,1,0,,1.0,2.0,12.0,6.0,5.0,,1.0,4.0,,,,,9.0,3.0,15.0,,,5.0,,,1356
2019-10-19,Seattle U Redhawks,CSU Bakersfield,Away,Win,3,2,,3.0,4.0,5.0,3.0,11.0,,2.0,5.0,,,2.0,1.0,8.0,2.0,5.0,,1.0,4.0,,,1356
2019-10-25,Seattle U Redhawks,Air Force,Home,Win,2,1,,2.0,4.0,24.0,12.0,10.0,,3.0,3.0,,1.0,1.0,,11.0,4.0,11.0,,2.0,,1.0,1.0,1356
2019-10-27,Seattle U Redhawks,Utah Valley,Home,Win,2,1,1,2.0,1.0,24.0,9.0,12.0,,2.0,12.0,1.0,1.0,1.0,1.0,9.0,3.0,12.0,1.0,,,,,1356
2019-11-01,Seattle U Redhawks,UIW,Away,Win,1,0,,1.0,,17.0,9.0,12.0,,,4.0,,,,,5.0,1.0,11.0,,2.0,5.0,,,1356
2019-11-03,Seattle U Redhawks,UTRGV,Away,Win,1,0,,1.0,,4.0,1.0,9.0,,3.0,2.0,1.0,1.0,,,7.0,2.0,9.0,,1.0,6.0,,,1356
2019-11-09,Seattle U Redhawks,San Jose St.,Home,Win,3,1,,3.0,3.0,11.0,6.0,18.0,,2.0,3.0,1.0,1.0,1.0,,10.0,6.0,7.0,,2.0,4.0,1.0,1.0,1356
2019-11-15,Seattle U Redhawks,CSU Bakersfield,Home,Win,1,0,,1.0,,16.0,6.0,12.0,,1.0,9.0,,,,,13.0,4.0,17.0,,1.0,8.0,,,1356
2019-11-17,Seattle U Redhawks,Utah Valley,Home,Draw,1,1,3,1.0,,26.0,10.0,12.0,,1.0,10.0,,,1.0,2.0,10.0,4.0,17.0,,1.0,2.0,,,1356
2019-11-21,Seattle U Redhawks,LMU (CA),Away,Win,3,1,,3.0,4.0,14.0,6.0,9.0,,1.0,1.0,,,1.0,2.0,11.0,1.0,11.0,,,1.0,,,1356
2019-11-24,Seattle U Redhawks,Stanford,Away,Draw,1,1,2,1.0,2.0,16.0,5.0,18.0,,2.0,6.0,,,1.0,2.0,15.0,3.0,16.0,,1.0,4.0,,,1356
2019-08-30,Seton Hall Pirates,Central Conn. St.,Home,Win,6,0,,6.0,6.0,28.0,11.0,11.0,,3.0,2.0,,,,,8.0,3.0,13.0,,3.0,3.0,,,635
2019-09-06,Seton Hall Pirates,FGCU,Away,Loss,0,1,,,,8.0,3.0,5.0,,,6.0,,,1.0,,12.0,7.0,17.0,,3.0,5.0,,,635
2019-09-08,Seton Hall Pirates,FIU,Away,Loss,1,2,,1.0,,14.0,4.0,8.0,,2.0,,1.0,1.0,2.0,2.0,15.0,5.0,7.0,,8.0,3.0,,,635
2019-09-14,Seton Hall Pirates,Lehigh,Away,Loss,0,1,,,,10.0,3.0,13.0,,2.0,5.0,,,1.0,1.0,16.0,6.0,14.0,,3.0,2.0,,,635
2019-09-20,Seton Hall Pirates,Providence,Away,Loss,0,1,,,,5.0,4.0,7.0,,1.0,3.0,,,1.0,1.0,12.0,4.0,19.0,,2.0,4.0,,,635
2019-09-24,Seton Hall Pirates,NJIT,Away,Win,4,1,,4.0,1.0,19.0,8.0,12.0,,2.0,4.0,,,1.0,1.0,16.0,8.0,9.0,,,4.0,,,635
2019-09-28,Seton Hall Pirates,DePaul,Home,Win,2,1,,2.0,1.0,18.0,10.0,17.0,,1.0,6.0,1.0,1.0,1.0,1.0,10.0,5.0,7.0,,1.0,3.0,,,635
2019-10-04,Seton Hall Pirates,Creighton,Home,Win,1,0,,1.0,1.0,7.0,3.0,15.0,,2.0,4.0,,,,,12.0,2.0,8.0,,1.0,6.0,,,635
2019-10-08,Seton Hall Pirates,Fordham,Home,Win,3,1,,3.0,1.0,11.0,7.0,18.0,,3.0,4.0,,,1.0,1.0,11.0,3.0,17.0,,4.0,2.0,,,635
2019-10-11,Seton Hall Pirates,Georgetown,Away,Loss,0,2,,,,4.0,2.0,8.0,1.0,1.0,5.0,,,2.0,1.0,26.0,10.0,11.0,,,7.0,,,635
2019-10-19,Seton Hall Pirates,Butler,Home,Loss,0,4,,,,15.0,5.0,14.0,1.0,2.0,6.0,,,4.0,2.0,26.0,15.0,8.0,,1.0,4.0,,,635
2019-10-23,Seton Hall Pirates,Xavier,Away,Loss,1,2,,1.0,,14.0,6.0,10.0,,,2.0,,,2.0,3.0,13.0,9.0,10.0,,1.0,3.0,,,635
2019-10-26,Seton Hall Pirates,St. John's (NY),Home,Draw,1,1,2,1.0,1.0,12.0,3.0,20.0,,6.0,5.0,,,1.0,2.0,15.0,2.0,12.0,1.0,5.0,2.0,,,635
2019-10-29,Seton Hall Pirates,Army West Point,Home,Loss,1,2,,1.0,1.0,14.0,5.0,10.0,,,6.0,,,2.0,3.0,11.0,6.0,14.0,,,5.0,,,635
2019-11-02,Seton Hall Pirates,Marquette,Away,Win,2,1,1,2.0,2.0,12.0,8.0,16.0,,2.0,6.0,,,1.0,1.0,18.0,7.0,12.0,,1.0,9.0,,,635
2019-11-06,Seton Hall Pirates,Villanova,Home,Loss,0,1,,,,16.0,4.0,13.0,,1.0,5.0,,,1.0,1.0,10.0,5.0,13.0,,1.0,8.0,,,635
2019-08-30,Siena Saints,Lafayette,Away,Loss,0,4,,,,5.0,2.0,7.0,,2.0,3.0,,,4.0,4.0,16.0,8.0,12.0,,2.0,5.0,,,639
2019-09-01,Siena Saints,Saint Francis,Away,Win,4,2,,4.0,5.0,13.0,6.0,20.0,,3.0,3.0,1.0,1.0,2.0,2.0,20.0,9.0,8.0,,1.0,6.0,,,639
2019-09-06,Siena Saints,Army West Point,Away,Loss,1,2,1,1.0,1.0,11.0,5.0,11.0,,2.0,8.0,,,2.0,3.0,19.0,8.0,15.0,,2.0,10.0,,,639
2019-09-08,Siena Saints,Bryant,Home,Loss,2,3,,2.0,2.0,13.0,4.0,16.0,1.0,2.0,3.0,,,3.0,4.0,15.0,6.0,13.0,,2.0,4.0,,,639
2019-09-13,Siena Saints,Stony Brook,Away,Loss,1,2,,1.0,,10.0,4.0,13.0,,,6.0,1.0,1.0,2.0,1.0,9.0,5.0,13.0,,3.0,6.0,,,639
2019-09-16,Siena Saints,Vermont,Home,Win,3,2,,3.0,5.0,9.0,4.0,14.0,,2.0,1.0,,,2.0,,21.0,8.0,13.0,,1.0,6.0,,,639
2019-09-21,Siena Saints,Sacred Heart,Away,Win,3,0,,3.0,2.0,20.0,12.0,9.0,,,5.0,,,,,14.0,3.0,2.0,,,5.0,,,639
2019-09-24,Siena Saints,Cornell,Away,Loss,0,1,,,,2.0,2.0,11.0,2.0,1.0,1.0,,,1.0,,29.0,5.0,12.0,,3.0,9.0,1.0,1.0,639
2019-10-02,Siena Saints,Canisius,Away,Win,3,1,,3.0,4.0,14.0,8.0,11.0,,1.0,2.0,,,1.0,,11.0,8.0,11.0,,,6.0,,,639
2019-10-05,Siena Saints,Iona,Home,Loss,0,2,,,,8.0,2.0,12.0,,2.0,5.0,,,2.0,4.0,14.0,5.0,23.0,,1.0,4.0,,,639
2019-10-09,Siena Saints,Monmouth,Away,Loss,1,2,,1.0,,15.0,7.0,14.0,,2.0,10.0,,,2.0,2.0,9.0,3.0,9.0,,2.0,2.0,,,639
2019-10-12,Siena Saints,Marist,Away,Loss,1,2,2,1.0,1.0,9.0,5.0,18.0,,,2.0,,,2.0,1.0,19.0,5.0,17.0,,1.0,8.0,1.0,1.0,639
2019-10-16,Siena Saints,Niagara,Home,Win,2,1,,2.0,1.0,15.0,5.0,19.0,1.0,1.0,4.0,1.0,1.0,1.0,,8.0,3.0,11.0,,,6.0,,,639
2019-10-23,Siena Saints,Rider,Home,Loss,0,1,,,,5.0,1.0,15.0,,1.0,2.0,,,1.0,2.0,7.0,4.0,7.0,,3.0,6.0,,,639
2019-10-26,Siena Saints,Fairfield,Away,Loss,0,3,,,,9.0,7.0,4.0,1.0,,10.0,,,3.0,2.0,22.0,12.0,12.0,,4.0,10.0,1.0,1.0,639
2019-10-30,Siena Saints,Quinnipiac,Home,Loss,3,4,1,3.0,2.0,17.0,9.0,17.0,,3.0,8.0,,,4.0,5.0,13.0,9.0,12.0,,1.0,6.0,,,639
2019-11-02,Siena Saints,Saint Peter's,Away,Loss,1,2,1,1.0,,8.0,4.0,9.0,1.0,1.0,1.0,,,2.0,3.0,25.0,10.0,10.0,,,13.0,,,639
2019-11-06,Siena Saints,Manhattan,Home,Draw,0,0,2,,,12.0,4.0,13.0,,,6.0,,,,,12.0,5.0,12.0,,2.0,4.0,,,639
2019-08-30,South Carolina Gamecocks,Clemson,Away,Loss,1,4,,1.0,1.0,2.0,1.0,13.0,,3.0,4.0,,,4.0,4.0,24.0,13.0,12.0,,1.0,8.0,,,648
2019-09-03,South Carolina Gamecocks,Gardner-Webb,Home,Win,2,1,1,,,,,,,,,,,1.0,1.0,12.0,8.0,14.0,,1.0,5.0,,,648
2019-09-06,South Carolina Gamecocks,USC Upstate,Home,Win,1,0,1,1.0,1.0,15.0,7.0,16.0,,3.0,6.0,,,,,8.0,4.0,17.0,,3.0,3.0,,,648
2019-09-11,South Carolina Gamecocks,Mercer,Home,Win,1,0,1,1.0,,10.0,6.0,6.0,,1.0,4.0,,,,,10.0,5.0,6.0,,,11.0,,,648
2019-09-14,South Carolina Gamecocks,Marshall,Away,Loss,0,2,,,,4.0,,15.0,1.0,1.0,3.0,,,2.0,2.0,22.0,8.0,8.0,,,9.0,,,648
2019-09-18,South Carolina Gamecocks,Furman,Home,Win,3,0,,3.0,3.0,15.0,9.0,30.0,,2.0,3.0,1.0,1.0,,,14.0,6.0,11.0,,1.0,2.0,,,648
2019-09-22,South Carolina Gamecocks,UCF,Away,Loss,0,2,,,,3.0,1.0,13.0,,2.0,,,,2.0,2.0,24.0,4.0,6.0,,,9.0,,,648
2019-09-27,South Carolina Gamecocks,Charlotte,Away,Loss,0,4,,,,5.0,1.0,14.0,,2.0,2.0,,,4.0,3.0,18.0,7.0,9.0,,2.0,6.0,,,648
2019-10-01,South Carolina Gamecocks,Presbyterian,Home,Win,4,2,,4.0,4.0,21.0,8.0,11.0,,1.0,7.0,,,2.0,,19.0,8.0,7.0,,,9.0,,,648
2019-10-05,South Carolina Gamecocks,Old Dominion,Home,Loss,1,2,,1.0,,8.0,2.0,11.0,,1.0,4.0,,,2.0,1.0,10.0,2.0,12.0,,1.0,9.0,,,648
2019-10-08,South Carolina Gamecocks,Ga. Southern,Home,Draw,1,1,2,1.0,1.0,16.0,6.0,11.0,,,5.0,,,1.0,,16.0,5.0,12.0,,,6.0,,,648
2019-10-12,South Carolina Gamecocks,UAB,Away,Loss,0,1,,,,7.0,2.0,12.0,,2.0,3.0,,,1.0,2.0,6.0,2.0,11.0,,1.0,3.0,,,648
2019-10-15,South Carolina Gamecocks,NC State,Home,Draw,0,0,2,,,5.0,1.0,9.0,,,2.0,,,,,15.0,6.0,9.0,,,7.0,,,648
2019-10-20,South Carolina Gamecocks,Fla. Atlantic,Home,Win,2,1,,2.0,2.0,15.0,8.0,11.0,,2.0,4.0,,,1.0,,14.0,5.0,8.0,,1.0,7.0,,,648
2019-10-23,South Carolina Gamecocks,Jacksonville,Home,Loss,2,3,,2.0,1.0,9.0,5.0,5.0,,,2.0,,,3.0,2.0,13.0,7.0,5.0,,1.0,4.0,,,648
2019-10-27,South Carolina Gamecocks,Kentucky,Away,Loss,0,4,,,,4.0,1.0,11.0,,,3.0,,,4.0,5.0,16.0,7.0,11.0,,,4.0,,,648
2019-11-01,South Carolina Gamecocks,FIU,Home,Win,1,0,,1.0,2.0,8.0,6.0,8.0,,1.0,6.0,,,,,18.0,9.0,2.0,,,7.0,,,648
2019-11-13,South Carolina Gamecocks,FIU,Home,Loss,0,3,,,,6.0,2.0,6.0,,,2.0,,,3.0,3.0,16.0,8.0,6.0,,,4.0,,,648
2019-08-30,South Fla. Bulls,Maryland,Away,Loss,0,1,,,,2.0,2.0,18.0,,2.0,2.0,,,1.0,1.0,10.0,3.0,10.0,,1.0,3.0,,,651
2019-09-06,South Fla. Bulls,Marquette,Home,Win,2,1,,2.0,2.0,26.0,10.0,8.0,,1.0,5.0,,,1.0,1.0,9.0,3.0,10.0,1.0,1.0,2.0,,,651
2019-09-09,South Fla. Bulls,Louisville,Home,Win,2,0,,2.0,3.0,9.0,4.0,4.0,,2.0,4.0,,,,,8.0,5.0,9.0,1.0,2.0,3.0,,,651
2019-09-13,South Fla. Bulls,Lipscomb,Away,Win,3,1,,3.0,3.0,11.0,6.0,15.0,,2.0,6.0,,,1.0,,12.0,4.0,16.0,,1.0,3.0,,,651
2019-09-17,South Fla. Bulls,Ohio St.,Home,Loss,0,2,,,,14.0,5.0,8.0,,2.0,2.0,,,2.0,2.0,6.0,4.0,9.0,,1.0,7.0,,,651
2019-09-24,South Fla. Bulls,North Florida,Away,Win,1,0,,1.0,1.0,10.0,4.0,14.0,,2.0,6.0,,,,,5.0,2.0,20.0,,3.0,5.0,,,651
2019-09-27,South Fla. Bulls,UConn,Home,Win,2,1,,2.0,1.0,14.0,6.0,14.0,,,9.0,,,1.0,2.0,13.0,2.0,12.0,,,5.0,,,651
2019-10-01,South Fla. Bulls,FGCU,Home,Win,1,0,,1.0,1.0,12.0,3.0,12.0,,2.0,5.0,,,,,12.0,1.0,14.0,1.0,2.0,7.0,,,651
2019-10-11,South Fla. Bulls,SMU,Home,Loss,0,3,,,,11.0,2.0,14.0,,1.0,3.0,,,3.0,2.0,13.0,9.0,14.0,,1.0,4.0,,,651
2019-10-15,South Fla. Bulls,Jacksonville,Home,Win,4,1,,4.0,5.0,20.0,5.0,10.0,,,7.0,,,1.0,,5.0,2.0,9.0,,2.0,6.0,,,651
2019-10-18,South Fla. Bulls,Temple,Away,Loss,1,3,,1.0,2.0,14.0,6.0,12.0,,2.0,4.0,,,3.0,4.0,8.0,4.0,25.0,,3.0,4.0,,,651
2019-10-22,South Fla. Bulls,FIU,Home,Draw,2,2,2,2.0,2.0,19.0,9.0,8.0,,2.0,10.0,,,2.0,2.0,14.0,7.0,4.0,,3.0,2.0,,1.0,651
2019-10-26,South Fla. Bulls,UCF,Home,Loss,0,1,,,,13.0,5.0,8.0,,,9.0,,,1.0,1.0,16.0,5.0,5.0,,1.0,9.0,,,651
2019-11-01,South Fla. Bulls,Cincinnati,Home,Win,4,0,,4.0,3.0,24.0,9.0,8.0,,,6.0,1.0,1.0,,,7.0,1.0,14.0,,2.0,4.0,,,651
2019-11-05,South Fla. Bulls,Memphis,Away,Win,3,1,,3.0,2.0,9.0,5.0,19.0,,3.0,3.0,,,1.0,2.0,12.0,6.0,15.0,,,5.0,,,651
2019-11-09,South Fla. Bulls,UConn,Home,Win,1,0,,1.0,2.0,5.0,2.0,14.0,1.0,1.0,4.0,,,,,11.0,3.0,14.0,,,2.0,,,651
2019-11-13,South Fla. Bulls,SMU,Home,Loss,1,2,2,1.0,,10.0,4.0,16.0,,2.0,1.0,1.0,1.0,2.0,,17.0,8.0,15.0,,2.0,7.0,,1.0,651
2019-11-21,South Fla. Bulls,Louisville,Away,Loss,1,4,,1.0,1.0,2.0,1.0,11.0,,,7.0,,,4.0,3.0,12.0,6.0,13.0,,,5.0,,,651
2019-08-30,St. Bonaventure Bonnies,FIU,Away,Loss,1,5,,1.0,,11.0,4.0,5.0,,3.0,3.0,,,5.0,5.0,19.0,11.0,4.0,,2.0,7.0,1.0,1.0,596
2019-09-06,St. Bonaventure Bonnies,Navy,Away,Loss,0,1,,,,14.0,6.0,12.0,,1.0,,,,1.0,,8.0,4.0,11.0,,,8.0,,,596
2019-09-08,St. Bonaventure Bonnies,UMBC,Away,Win,1,0,,1.0,1.0,8.0,4.0,15.0,,3.0,4.0,,,,,14.0,3.0,12.0,,1.0,9.0,,,596
2019-09-15,St. Bonaventure Bonnies,Hartford,Home,Loss,0,1,,,,9.0,4.0,8.0,,3.0,4.0,,,1.0,,6.0,1.0,18.0,,3.0,3.0,,,596
2019-09-17,St. Bonaventure Bonnies,Canisius,Home,Win,3,0,,3.0,3.0,11.0,7.0,6.0,1.0,,8.0,,,,,15.0,3.0,11.0,1.0,1.0,8.0,,,596
2019-09-21,St. Bonaventure Bonnies,VCU,Home,Loss,0,2,,,,10.0,5.0,14.0,,4.0,2.0,,,2.0,3.0,7.0,5.0,11.0,,,7.0,,,596
2019-09-24,St. Bonaventure Bonnies,Niagara,Away,Loss,1,3,,1.0,1.0,14.0,4.0,14.0,,2.0,7.0,,,3.0,2.0,12.0,6.0,12.0,,3.0,1.0,,,596
2019-09-28,St. Bonaventure Bonnies,Fordham,Away,Loss,0,1,2,,,8.0,2.0,18.0,1.0,2.0,4.0,,,1.0,1.0,27.0,11.0,20.0,,2.0,9.0,,,596
2019-10-05,St. Bonaventure Bonnies,Duquesne,Away,Loss,0,4,,,,11.0,2.0,10.0,,1.0,1.0,,,4.0,4.0,18.0,9.0,13.0,,,2.0,,1.0,596
2019-10-09,St. Bonaventure Bonnies,George Washington,Home,Loss,0,1,,,,3.0,1.0,14.0,,6.0,4.0,,,1.0,1.0,14.0,7.0,17.0,,1.0,5.0,,,596
2019-10-12,St. Bonaventure Bonnies,Dayton,Away,Loss,2,6,,2.0,1.0,14.0,5.0,18.0,1.0,3.0,4.0,1.0,1.0,6.0,9.0,33.0,15.0,10.0,,,13.0,,1.0,596
2019-10-15,St. Bonaventure Bonnies,Army West Point,Away,Win,3,2,,3.0,3.0,8.0,5.0,12.0,,1.0,4.0,,,2.0,3.0,17.0,8.0,12.0,,1.0,10.0,,,596
2019-10-19,St. Bonaventure Bonnies,George Mason,Home,Win,3,1,,3.0,5.0,8.0,7.0,5.0,,3.0,4.0,,,1.0,1.0,11.0,6.0,9.0,1.0,3.0,6.0,,,596
2019-10-23,St. Bonaventure Bonnies,Davidson,Away,Loss,1,2,,1.0,1.0,13.0,7.0,4.0,,,3.0,,,2.0,2.0,16.0,6.0,8.0,1.0,1.0,7.0,,,596
2019-10-29,St. Bonaventure Bonnies,Howard,Away,Win,4,2,,4.0,3.0,15.0,11.0,3.0,1.0,1.0,3.0,,,2.0,,14.0,9.0,6.0,3.0,1.0,9.0,,,596
2019-11-02,St. Bonaventure Bonnies,La Salle,Home,Loss,0,2,,,,7.0,1.0,9.0,,2.0,3.0,,1.0,2.0,1.0,17.0,10.0,11.0,,1.0,5.0,1.0,1.0,596
2019-08-30,St. Francis Brooklyn Terriers,Stony Brook,Home,Win,1,0,,1.0,,7.0,2.0,12.0,,1.0,3.0,,,,,7.0,2.0,17.0,,1.0,4.0,,,599
2019-09-03,St. Francis Brooklyn Terriers,La Salle,Home,Win,3,0,,3.0,2.0,14.0,7.0,11.0,,3.0,4.0,,,,,14.0,4.0,5.0,,,12.0,,,599
2019-09-07,St. Francis Brooklyn Terriers,Lafayette,Home,Draw,0,0,2,,,13.0,5.0,9.0,,1.0,3.0,,,,,15.0,6.0,23.0,1.0,3.0,5.0,,,599
2019-09-14,St. Francis Brooklyn Terriers,Saint Peter's,Away,Loss,0,1,,,,7.0,1.0,14.0,,,3.0,,,1.0,2.0,19.0,7.0,11.0,,,8.0,,,599
2019-09-17,St. Francis Brooklyn Terriers,Howard,Away,Win,1,0,,1.0,1.0,7.0,7.0,5.0,,2.0,3.0,,,,,8.0,3.0,11.0,,2.0,5.0,,,599
2019-09-21,St. Francis Brooklyn Terriers,Manhattan,Home,Win,3,1,,,,,,,,,,,,,,,,,,,,,,599
2019-09-27,St. Francis Brooklyn Terriers,Central Conn. St.,Away,Win,4,2,,4.0,2.0,16.0,7.0,19.0,,4.0,4.0,1.0,1.0,2.0,2.0,9.0,5.0,6.0,,2.0,3.0,,,599
2019-09-29,St. Francis Brooklyn Terriers,Saint Francis,Home,Loss,1,2,,1.0,1.0,13.0,5.0,18.0,,1.0,10.0,,,2.0,2.0,10.0,6.0,6.0,,2.0,5.0,,,599
2019-10-06,St. Francis Brooklyn Terriers,Mount St. Mary's,Away,Loss,1,2,1,1.0,,10.0,2.0,21.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,12.0,7.0,10.0,,1.0,7.0,1.0,1.0,599
2019-10-13,St. Francis Brooklyn Terriers,Merrimack,Home,Loss,0,1,,,,8.0,1.0,18.0,,3.0,9.0,,,1.0,,5.0,3.0,16.0,,3.0,3.0,1.0,1.0,599
2019-10-18,St. Francis Brooklyn Terriers,Bryant,Home,Win,3,0,,3.0,3.0,15.0,8.0,14.0,,2.0,6.0,,,,,11.0,3.0,13.0,,1.0,2.0,,,599
2019-10-20,St. Francis Brooklyn Terriers,Robert Morris,Home,Win,5,0,,5.0,3.0,27.0,11.0,13.0,,1.0,9.0,,,,,6.0,3.0,8.0,,1.0,4.0,,,599
2019-10-26,St. Francis Brooklyn Terriers,FDU,Away,Loss,3,4,1,3.0,2.0,16.0,8.0,9.0,,,2.0,,,4.0,6.0,17.0,8.0,17.0,,2.0,5.0,,,599
2019-11-03,St. Francis Brooklyn Terriers,Sacred Heart,Home,Draw,1,1,2,1.0,2.0,20.0,5.0,19.0,,2.0,9.0,,,1.0,,12.0,5.0,20.0,1.0,5.0,5.0,,,599
2019-11-10,St. Francis Brooklyn Terriers,LIU,Away,Loss,0,3,,,,8.0,5.0,8.0,1.0,3.0,3.0,,,3.0,2.0,15.0,9.0,11.0,1.0,2.0,1.0,,,599
2019-08-30,St. John's (NY) Red Storm,App State,Away,Win,2,0,,2.0,1.0,18.0,8.0,12.0,,1.0,3.0,,,,,8.0,2.0,9.0,,3.0,5.0,,,603
2019-09-01,St. John's (NY) Red Storm,NC State,Away,Win,1,0,2,1.0,1.0,8.0,3.0,13.0,,,4.0,,1.0,,,7.0,2.0,17.0,,3.0,3.0,,,603
2019-09-06,St. John's (NY) Red Storm,Manhattan,Home,Win,3,0,,3.0,1.0,19.0,7.0,6.0,,,4.0,,,,,4.0,3.0,11.0,,2.0,5.0,,,603
2019-09-10,St. John's (NY) Red Storm,Iona,Home,Win,3,2,,3.0,3.0,12.0,7.0,20.0,,4.0,5.0,,,2.0,2.0,11.0,7.0,20.0,,3.0,2.0,1.0,1.0,603
2019-09-13,St. John's (NY) Red Storm,Penn,Home,Win,1,0,,1.0,2.0,10.0,4.0,13.0,,,3.0,,,,,10.0,2.0,7.0,,,4.0,,,603
2019-09-16,St. John's (NY) Red Storm,Columbia,Away,Win,5,1,,5.0,3.0,21.0,8.0,10.0,,,3.0,,,1.0,1.0,3.0,2.0,13.0,,1.0,3.0,,,603
2019-09-20,St. John's (NY) Red Storm,Xavier,Home,Win,3,1,,3.0,1.0,21.0,13.0,14.0,,,6.0,,,1.0,2.0,5.0,1.0,10.0,,1.0,1.0,,,603
2019-09-23,St. John's (NY) Red Storm,Maryland,Away,Loss,0,1,2,,,7.0,4.0,14.0,,4.0,6.0,,,1.0,1.0,12.0,3.0,8.0,,2.0,9.0,,,603
2019-09-28,St. John's (NY) Red Storm,Butler,Away,Win,1,0,,1.0,2.0,9.0,4.0,14.0,,2.0,8.0,,,,,7.0,3.0,4.0,,1.0,4.0,,,603
2019-10-04,St. John's (NY) Red Storm,Marquette,Away,Win,4,0,,4.0,4.0,14.0,8.0,9.0,,,3.0,,,,,12.0,4.0,8.0,,2.0,8.0,,,603
2019-10-08,St. John's (NY) Red Storm,Temple,Home,Win,1,0,,1.0,1.0,13.0,1.0,5.0,,1.0,3.0,,,,,12.0,7.0,13.0,,,4.0,,,603
2019-10-12,St. John's (NY) Red Storm,Villanova,Home,Win,4,0,,4.0,5.0,17.0,9.0,12.0,,,7.0,,,,,6.0,3.0,13.0,,1.0,,,,603
2019-10-19,St. John's (NY) Red Storm,Creighton,Away,Win,2,0,,2.0,,12.0,6.0,10.0,,,4.0,,,,,8.0,3.0,11.0,,1.0,4.0,,,603
