season,team,team_id,full_name,roster_name,first_name,last_name,yr,pos,number,ht,gp,gs,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,gwg
2025,Boston College Eagles,67,Nikolai Rojel,Nikolai Rojel,Nikolai,Rojel,Sr,F,9,62,14,9,2,1,13,4,10,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Moritz Gundelach,Moritz Gundelach,Moritz,Gundelach,Jr,D,4,62,14,14,NA,NA,3,1,5,NA,2,NA,NA,NA,NA
2025,Boston College Eagles,67,Connor Gibson,Connor Gibson,Connor,Gibson,Sr,M,19,60,13,7,NA,NA,4,1,11,NA,3,NA,NA,NA,NA
2025,Boston College Eagles,67,Marci Killeen,Marci Killeen,Marci,Killeen,Jr,M,16,60,13,11,NA,2,11,1,22,1,3,NA,NA,NA,NA
2025,Boston College Eagles,67,Sander Martinsen-Wold,Sander Martinsen-Wold,Sander,Martinsen-Wold,So,M,10,60,12,1,NA,NA,8,2,11,NA,1,NA,NA,NA,NA
2025,Boston College Eagles,67,Erick Almendares,Erick Almendares,Erick,Almendares,Sr,M,22,510,12,5,1,1,6,1,7,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Henry Wassarman,Henry Wassarman,Henry,Wassarman,Fr,D,26,62,8,3,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Devon Galluzzo,Devon Galluzzo,Devon,Galluzzo,So,D,24,61,6,0,NA,2,4,2,NA,NA,2,NA,NA,NA,NA
2025,Boston College Eagles,67,Patrick Reddy,Patrick Reddy,Patrick,Reddy,Sr,F,2,62,6,0,1,2,5,2,NA,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Christian Bejar,Christian Bejar,Christian,Bejar,Sr,D,3,59,5,4,NA,NA,1,NA,6,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Mitchell Shevchenko-Rogers,Mitchell Shevchenko-Rogers,Mitchell,Shevchenko-Rogers,Fr,F,20,511,4,0,1,1,2,1,1,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Watts Richmond,Watts Richmond,Watts,Richmond,Fr,D,28,64,4,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Patrick Donovan,Patrick Donovan,Patrick,Donovan,Sr,GK,1,62,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Harald Race,Harald Race,Harald,Race,So,MD,21,61,2,0,NA,1,2,2,1,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Alexi Karalis,Alexi Karalis,Alexi,Karalis,Jr,MD,12,511,2,0,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Max Andrews,Max Andrews,Max,Andrews,Sr,D,18,62,2,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
2025,Boston College Eagles,67,Leo Seidel,Leo Seidel,Leo,Seidel,Jr,GK,13,63,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,Austin Mobray,Austin Mobray,Austin,Mobray,Fr,D,27,59,17,3,1,4,6,2,8,NA,NA,NA,NA,NA,1
2025,Boston U. Terriers,68,Dylan Williams,Dylan Williams,Dylan,Williams,So,F,22,60,17,11,NA,3,16,6,12,NA,2,NA,NA,NA,NA
2025,Boston U. Terriers,68,Anthony Harper,Anthony Harper,Anthony,Harper,Fr,D,18,64,17,10,1,NA,5,4,8,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,Ethan Gill,Ethan Gill,Ethan,Gill,Sr,M,11,63,17,14,7,1,28,15,14,NA,1,NA,NA,NA,2
2025,Boston U. Terriers,68,Andrea Di Blasio,Andrea Di Blasio,Andrea,Di Blasio,Jr,F,7,61,16,11,5,1,33,16,16,NA,3,NA,1,1,1
2025,Boston U. Terriers,68,Giuseppe Bagnato,Giuseppe Bagnato,Giuseppe,Bagnato,Sr,D,16,510,16,8,NA,2,7,2,13,NA,2,NA,NA,NA,NA
2025,Boston U. Terriers,68,Sebastian Otero,Sebastian Otero,Sebastian,Otero,Fr,M,8,58,16,8,3,2,20,10,13,NA,4,NA,NA,NA,3
2025,Boston U. Terriers,68,Diego Rived,Diego Rived,Diego,Rived,Sr,M,6,511,16,15,NA,1,13,6,23,NA,1,NA,NA,NA,NA
2025,Boston U. Terriers,68,Keke Abai,Keke Abai,Keke,Abai,Jr,F,28,510,16,9,NA,1,7,3,12,NA,4,NA,NA,NA,NA
2025,Boston U. Terriers,68,Pharis Petrica,Pharis Petrica,Pharis,Petrica,So,M,13,59,16,8,3,7,23,8,15,NA,5,NA,NA,NA,NA
2025,Boston U. Terriers,68,Lapo Romieri,Lapo Romieri,Lapo,Romieri,Jr,F,12,60,15,3,2,4,5,4,7,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,Charlie Tuckerman,Charlie Tuckerman,Charlie,Tuckerman,Jr,D,24,61,15,7,NA,1,3,1,5,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,Aidan Kieffer,Aidan Kieffer,Aidan,Kieffer,Sr,D,15,65,15,10,1,NA,3,2,6,NA,1,NA,NA,NA,1
2025,Boston U. Terriers,68,Jack Grossman,Jack Grossman,Jack,Grossman,So,M,33,58,14,10,1,1,6,2,4,NA,1,NA,NA,NA,NA
2025,Boston U. Terriers,68,Quin DeLaMater,Quin DeLaMater,Quin,DeLaMater,Sr,D,14,62,12,12,1,3,3,2,8,NA,3,NA,NA,NA,NA
2025,Boston U. Terriers,68,Ben Mazza-Bergeron,Ben Mazza-Bergeron,Ben,Mazza-Bergeron,Jr,D,3,511,11,6,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,Ryan Lau,Ryan Lau,Ryan,Lau,Sr,D,2,61,10,7,NA,NA,3,2,2,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,John Roman,John Roman,John,Roman,Sr,D,4,64,10,8,1,NA,1,1,3,1,2,NA,NA,NA,NA
2025,Boston U. Terriers,68,Alex Bonnington,Alex Bonnington,Alex,Bonnington,Sr,F,9,61,9,7,3,2,11,6,9,NA,NA,NA,NA,NA,2
2025,Boston U. Terriers,68,Sheraz Saadat,Sheraz Saadat,Sheraz,Saadat,Sr,GK,29,66,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,Ben Alexander,Ben Alexander,Ben,Alexander,Sr,GK,1,64,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,Damola Salami,Damola Salami,Damola,Salami,Sr,F,25,60,5,1,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,Jason Zacarias,Jason Zacarias,Jason,Zacarias,Jr,M,26,511,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,William Clavier,William Clavier,William,Clavier,Jr,GK,0,65,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Boston U. Terriers,68,Markus Ramsey,Markus Ramsey,Markus,Ramsey,So,M,19,59,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Saul Rios,Saul Rios,Saul,Rios,Jr,D,17,60,17,14,1,NA,3,2,7,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Trace Terry,Trace Terry,Trace,Terry,Sr,F,21,62,17,17,10,2,51,26,35,NA,5,NA,3,3,4
2025,Bowling Green Falcons,71,Anthony Hernandez,Anthony Hernandez,Anthony,Hernandez,Jr,M,10,57,17,17,NA,2,18,3,13,NA,3,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Bennett Painter,Bennett Painter,Bennett,Painter,Jr,F,12,58,17,17,5,3,32,16,34,NA,2,NA,NA,NA,1
2025,Bowling Green Falcons,71,Giovanni Soares,Giovanni Soares,Giovanni,Soares,Sr,D,5,62,16,16,NA,1,6,2,17,1,4,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Andrew Shaffer,Andrew Shaffer,Andrew,Shaffer,Sr,M,8,60,16,16,NA,2,12,5,6,1,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Joshua Saavedra,Joshua Saavedra,Joshua,Saavedra,Jr,M,26,59,16,9,NA,2,3,2,6,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Ryko Bodurov,Ryko Bodurov,Ryko,Bodurov,So,M,7,57,15,7,NA,3,18,7,17,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Mads Christensen,Mads Christensen,Mads,Christensen,Jr,M,15,61,15,15,NA,NA,5,1,23,1,5,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Caue Ramos,Caue Ramos,Caue,Ramos,Fr,M,23,61,15,10,NA,1,9,2,18,NA,1,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Caio Tascheto,Caio Tascheto,Caio,Tascheto,Sr,D,6,511,15,13,NA,NA,4,NA,10,1,5,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Aiden Ptacek,Aiden Ptacek,Aiden,Ptacek,Jr,M,14,57,15,10,NA,1,2,NA,12,NA,1,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Xavier Sims,Xavier Sims,Xavier,Sims,Fr,D,13,62,13,0,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Tyson McCoy,Tyson McCoy,Tyson,McCoy,Fr,F,9,510,11,0,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Gus Peacock,Gus Peacock,Gus,Peacock,Jr,D,2,60,10,7,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Enzo Gil,Enzo Gil,Enzo,Gil,Jr,GK,1,61,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Jason Ball,Jason Ball,Jason,Ball,Jr,GK,30,63,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Aiden Messinger,Aiden Messinger,Aiden,Messinger,Sr,D,25,61,6,1,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Bradley Poppell,Bradley Poppell,Bradley,Poppell,So,M,22,58,5,1,NA,NA,1,1,6,NA,1,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Michael Lindh,Michael Lindh,Michael,Lindh,Jr,,18,NA,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Adin Ibrahimovic,Adin Ibrahimovic,Adin,Ibrahimovic,Fr,F,11,63,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Amer Dedic,Amer Dedic,Amer,Dedic,Sr,D,4,64,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bradley Braves,72,Ardit Abdullai,Ardit Abdullai,Ardit,Abdullai,So,M,17,58,17,11,NA,NA,3,1,8,NA,2,NA,NA,NA,NA
2025,Bradley Braves,72,Luke Knotts,Luke Knotts,Luke,Knotts,Fr,M,26,59,17,10,NA,1,11,4,4,NA,1,NA,NA,NA,NA
2025,Bradley Braves,72,Nokkvi Hjorvarsson,Nokkvi Hjorvarsson,Nokkvi,Hjorvarsson,Fr,M,22,511,17,15,2,3,21,8,23,NA,3,NA,NA,NA,1
2025,Bradley Braves,72,Stephen Saladin,Stephen Saladin,Stephen,Saladin,Jr,F,7,59,17,10,1,NA,23,8,14,NA,NA,NA,NA,NA,NA
2025,Bradley Braves,72,Kevin Mejias,Kevin Mejias,Kevin,Mejias,Sr,F,23,57,17,9,1,1,13,4,10,NA,2,NA,1,1,NA
2025,Bradley Braves,72,Drew Berry,Drew Berry,Drew,Berry,Sr,GK,0,62,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bradley Braves,72,DJ Koulai,DJ Koulai,DJ,Koulai,Jr,F,13,510,17,11,3,5,33,12,27,NA,3,NA,2,2,1
2025,Bradley Braves,72,Mitch Coughlon,Mitch Coughlon,Mitch,Coughlon,Jr,F,33,62,17,13,7,2,32,18,10,NA,1,NA,1,1,NA
2025,Bradley Braves,72,Anel Kafedzic,Anel Kafedzic,Anel,Kafedzic,So,D,2,63,16,14,2,1,8,3,8,1,2,NA,NA,NA,NA
2025,Bradley Braves,72,Ethan Beauman-Ansah,Ethan Beauman-Ansah,Ethan,Beauman-Ansah,Jr,D,4,61,16,13,NA,NA,1,NA,11,NA,1,NA,NA,NA,NA
2025,Bradley Braves,72,Michael Switala,Michael Switala,Michael,Switala,Sr,M,6,62,16,12,3,NA,10,5,16,NA,2,NA,1,1,NA
2025,Bradley Braves,72,Amari Fowlkes,Amari Fowlkes,Amari,Fowlkes,So,M,10,510,16,14,NA,1,10,4,17,NA,3,NA,NA,NA,NA
2025,Bradley Braves,72,Dominic Woolley,Dominic Woolley,Dominic,Woolley,Sr,M,5,63,15,9,NA,2,12,3,7,NA,3,NA,NA,NA,NA
2025,Bradley Braves,72,Connor Chester,Connor Chester,Connor,Chester,Fr,M,20,61,14,7,3,NA,7,6,14,NA,1,NA,NA,NA,NA
2025,Bradley Braves,72,Emilio Madrigal,Emilio Madrigal,Emilio,Madrigal,Jr,M,12,NA,13,3,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA
2025,Bradley Braves,72,Ian Ferguson,Ian Ferguson,Ian,Ferguson,Jr,F,37,62,13,3,NA,NA,9,1,5,NA,NA,NA,NA,NA,NA
2025,Bradley Braves,72,Jaime Ponce,Jaime Ponce,Jaime,Ponce,Sr,D,14,60,11,9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Bradley Braves,72,Olav Crovo,Olav Crovo,Olav,Crovo,Fr,M,19,511,10,2,NA,1,3,1,8,NA,2,NA,NA,NA,NA
2025,Bradley Braves,72,Tommy Graham,Tommy Graham,Tommy,Graham,So,D,32,65,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bradley Braves,72,Franc Nmengah,Franc Nmengah,Franc,Nmengah,Jr,F,36,57,3,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA
2025,Bradley Braves,72,Ivan Reyes,Ivan Reyes,Ivan,Reyes,Jr,D,30,510,2,1,NA,1,4,NA,1,NA,NA,NA,NA,NA,NA
2025,Bradley Braves,72,Andrew Sanchez,Andrew Sanchez,Andrew,Sanchez,Jr,F,35,57,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Brown Bears,80,Greyson Mitchell,Greyson Mitchell,Greyson,Mitchell,Sr,D,3,NA,15,15,NA,3,5,1,6,NA,1,NA,NA,NA,NA
2025,Brown Bears,80,Mads Stistrup Petersen,Mads Stistrup Petersen,Mads,Stistrup Petersen,Sr,MD,7,61,15,9,3,3,18,8,11,NA,1,NA,NA,NA,1
2025,Brown Bears,80,Mathias Hille,Mathias Hille,Mathias,Hille,Jr,MD,5,61,15,15,NA,1,6,1,6,NA,3,NA,NA,NA,NA
2025,Brown Bears,80,Lorenzo Amaral,Lorenzo Amaral,Lorenzo,Amaral,Jr,F,10,NA,15,13,2,5,37,14,28,NA,1,NA,NA,NA,NA
2025,Brown Bears,80,Zion Wharton,Zion Wharton,Zion,Wharton,Jr,M,18,NA,15,12,NA,NA,5,2,19,NA,4,NA,NA,NA,NA
2025,Brown Bears,80,James Snaith,James Snaith,James,Snaith,So,M,8,NA,15,14,NA,NA,5,NA,12,NA,1,NA,NA,NA,NA
2025,Brown Bears,80,Jamin Gogo Peters,Jamin Gogo Peters,Jamin,Gogo Peters,Sr,F,11,NA,15,15,3,NA,25,8,21,NA,3,NA,NA,1,1
2025,Brown Bears,80,Iyke Dafe,Iyke Dafe,Iyke,Dafe,Jr,D,2,NA,14,13,NA,NA,4,2,10,1,3,NA,NA,NA,NA
2025,Brown Bears,80,Carlo Brown,Carlo Brown,Carlo,Brown,Jr,F,9,NA,14,0,1,NA,5,3,4,NA,NA,NA,NA,NA,1
2025,Brown Bears,80,Mateo Pereyra,Mateo Pereyra,Mateo,Pereyra,Fr,F,14,NA,14,11,4,NA,7,6,14,NA,1,NA,NA,NA,1
2025,Brown Bears,80,Marshall Treese,Marshall Treese,Marshall,Treese,Fr,M,17,NA,14,7,NA,2,6,3,2,NA,1,NA,NA,NA,NA
2025,Brown Bears,80,Diego Elizalde,Diego Elizalde,Diego,Elizalde,Jr,FM,23,NA,13,6,1,NA,8,4,9,NA,2,NA,NA,NA,NA
2025,Brown Bears,80,Langdon Gryglas,Langdon Gryglas,Langdon,Gryglas,Sr,MD,6,NA,11,5,NA,NA,3,1,9,NA,1,NA,NA,NA,NA
2025,Brown Bears,80,Timi Browne,Timi Browne,Timi,Browne,So,F,19,NA,10,1,1,NA,5,5,6,NA,1,NA,NA,NA,NA
2025,Brown Bears,80,Stefano D'Agostini,Stefano D'Agostini,Stefano,D'Agostini,So,D,4,NA,10,10,1,NA,4,1,11,NA,3,NA,NA,NA,1
2025,Brown Bears,80,Henrik Weiper,Henrik Weiper,Henrik,Weiper,Sr,GK,1,NA,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Brown Bears,80,Shayne Thompson,Shayne Thompson,Shayne,Thompson,Jr,D,16,NA,8,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
2025,Brown Bears,80,Isaiah Robledo,Isaiah Robledo,Isaiah,Robledo,Fr,D,13,NA,8,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
2025,Brown Bears,80,Sawyer Turiace,Sawyer Turiace,Sawyer,Turiace,Fr,M,24,NA,7,0,NA,NA,2,NA,6,NA,NA,NA,NA,NA,NA
2025,Brown Bears,80,Max Pfaffman,Max Pfaffman,Max,Pfaffman,So,GK,25,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Brown Bears,80,Carter Smith,Carter Smith,Carter,Smith,Jr,D,28,NA,5,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
2025,Brown Bears,80,Roman Novy-Marx,Roman Novy-Marx,Roman,Novy-Marx,Jr,MD,29,NA,4,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Brown Bears,80,Adolfo Diaz,Adolfo Diaz,Adolfo,Diaz,Sr,M,20,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Saul Rios,Saul Rios,Saul,Rios,Jr,D,17,60,17,14,1,NA,3,2,7,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Trace Terry,Trace Terry,Trace,Terry,Sr,F,21,62,17,17,10,2,51,26,35,NA,5,NA,3,3,4
2025,Bowling Green Falcons,71,Anthony Hernandez,Anthony Hernandez,Anthony,Hernandez,Jr,M,10,57,17,17,NA,2,18,3,13,NA,3,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Bennett Painter,Bennett Painter,Bennett,Painter,Jr,F,12,58,17,17,5,3,32,16,34,NA,2,NA,NA,NA,1
2025,Bowling Green Falcons,71,Giovanni Soares,Giovanni Soares,Giovanni,Soares,Sr,D,5,62,16,16,NA,1,6,2,17,1,4,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Andrew Shaffer,Andrew Shaffer,Andrew,Shaffer,Sr,M,8,60,16,16,NA,2,12,5,6,1,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Joshua Saavedra,Joshua Saavedra,Joshua,Saavedra,Jr,M,26,59,16,9,NA,2,3,2,6,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Ryko Bodurov,Ryko Bodurov,Ryko,Bodurov,So,M,7,57,15,7,NA,3,18,7,17,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Mads Christensen,Mads Christensen,Mads,Christensen,Jr,M,15,61,15,15,NA,NA,5,1,23,1,5,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Caue Ramos,Caue Ramos,Caue,Ramos,Fr,M,23,61,15,10,NA,1,9,2,18,NA,1,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Caio Tascheto,Caio Tascheto,Caio,Tascheto,Sr,D,6,511,15,13,NA,NA,4,NA,10,1,5,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Aiden Ptacek,Aiden Ptacek,Aiden,Ptacek,Jr,M,14,57,15,10,NA,1,2,NA,12,NA,1,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Xavier Sims,Xavier Sims,Xavier,Sims,Fr,D,13,62,13,0,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Tyson McCoy,Tyson McCoy,Tyson,McCoy,Fr,F,9,510,11,0,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Gus Peacock,Gus Peacock,Gus,Peacock,Jr,D,2,60,10,7,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Enzo Gil,Enzo Gil,Enzo,Gil,Jr,GK,1,61,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Jason Ball,Jason Ball,Jason,Ball,Jr,GK,30,63,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Aiden Messinger,Aiden Messinger,Aiden,Messinger,Sr,D,25,61,6,1,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Bradley Poppell,Bradley Poppell,Bradley,Poppell,So,M,22,58,5,1,NA,NA,1,1,6,NA,1,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Michael Lindh,Michael Lindh,Michael,Lindh,Jr,,18,NA,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Amer Dedic,Amer Dedic,Amer,Dedic,Sr,D,4,64,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bowling Green Falcons,71,Adin Ibrahimovic,Adin Ibrahimovic,Adin,Ibrahimovic,Fr,F,11,63,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Bucknell Bison,83,David Krumov,David Krumov,David,Krumov,Jr,M,15,510,18,18,NA,3,25,9,14,NA,1,NA,NA,NA,NA
2025,Bucknell Bison,83,Kasper Piela,Kasper Piela,Kasper,Piela,Jr,FM,10,60,18,6,1,3,9,4,9,NA,NA,NA,NA,NA,NA
2025,Bucknell Bison,83,Nate Coughlin,Nate Coughlin,Nate,Coughlin,Fr,MD,22,60,18,2,NA,2,7,4,4,NA,NA,NA,NA,NA,NA
2025,Bucknell Bison,83,Jack Lucas,Jack Lucas,Jack,Lucas,Jr,MD,11,60,18,17,5,3,35,15,10,NA,1,NA,NA,1,2
2025,Bucknell Bison,83,Zane Domsohn,Zane Domsohn,Zane,Domsohn,Sr,F,7,511,18,10,4,1,18,12,6,NA,1,NA,NA,NA,1
2025,Bucknell Bison,83,Cade McGrath,Cade McGrath,Cade,McGrath,Sr,MD,2,510,18,17,NA,NA,2,2,4,NA,2,NA,NA,NA,NA
2025,Bucknell Bison,83,Jackson Sullivan,Jackson Sullivan,Jackson,Sullivan,Sr,D,18,63,18,18,2,1,10,3,14,NA,3,NA,1,1,1
2025,Bucknell Bison,83,Drew Roskos,Drew Roskos,Drew,Roskos,So,F,3,58,18,18,8,1,52,27,12,NA,1,NA,NA,NA,2
2025,Bucknell Bison,83,Cohen Weaver,Cohen Weaver,Cohen,Weaver,Sr,M,19,58,17,17,NA,2,20,6,13,NA,3,NA,NA,NA,NA
2025,Bucknell Bison,83,Collin Sullivan,Collin Sullivan,Collin,Sullivan,So,D,12,63,17,9,1,2,9,6,11,NA,2,NA,NA,NA,1
2025,Bucknell Bison,83,Jakub Samelko,Jakub Samelko,Jakub,Samelko,Jr,F,17,61,17,2,3,NA,12,11,6,NA,1,NA,NA,NA,1
2025,Bucknell Bison,83,Jacob Thomas,Jacob Thomas,Jacob,Thomas,Fr,D,20,62,17,7,1,NA,8,3,8,NA,1,NA,NA,NA,NA
2025,Bucknell Bison,83,Zain Elder,Zain Elder,Zain,Elder,Fr,M,8,510,17,1,NA,1,5,2,7,NA,1,NA,NA,NA,NA
2025,Bucknell Bison,83,Freddie Lapworth,Freddie Lapworth,Freddie,Lapworth,Sr,GK,0,61,16,16,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA
2025,Bucknell Bison,83,Jimmy Pombor,Jimmy Pombor,Jimmy,Pombor,Sr,M,6,54,16,16,1,NA,1,1,9,NA,2,NA,NA,NA,1
2025,Bucknell Bison,83,Cade Whitmire,Cade Whitmire,Cade,Whitmire,Jr,FM,21,58,15,2,NA,4,1,1,6,NA,1,NA,NA,NA,NA
2025,Bucknell Bison,83,Mason Lillis,Mason Lillis,Mason,Lillis,Jr,F,26,60,13,0,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA
2025,Bucknell Bison,83,Noah Handzel,Noah Handzel,Noah,Handzel,So,MD,13,58,13,0,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Bucknell Bison,83,Winston Oziri,Winston Oziri,Winston,Oziri,Jr,F,9,511,12,0,1,NA,5,3,4,NA,NA,NA,NA,NA,NA
2025,Bucknell Bison,83,Ben Sheffield,Ben Sheffield,Ben,Sheffield,Sr,D,16,64,12,12,1,NA,6,3,9,NA,NA,NA,NA,NA,NA
2025,Bucknell Bison,83,Jack Heintz,Jack Heintz,Jack,Heintz,Jr,D,23,60,10,0,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA
2025,Bucknell Bison,83,Kiko Hidalgo,Kiko Hidalgo,Kiko,Hidalgo,Jr,MD,25,511,9,8,NA,1,6,1,3,NA,NA,NA,NA,NA,NA
2025,Bucknell Bison,83,Gavin Newcombe,Gavin Newcombe,Gavin,Newcombe,Fr,D,14,62,5,0,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA
2025,Bucknell Bison,83,Matt McLeod,Matt McLeod,Matt,McLeod,So,D,5,62,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bucknell Bison,83,Rex Alphen,Rex Alphen,Rex,Alphen,Jr,GK,0,65,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Bucknell Bison,83,Gianluca Marroni,Gianluca Marroni,Gianluca,Marroni,So,M,4,60,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Butler Bulldogs,87,Peter Tolkin,Peter Tolkin,Peter,Tolkin,Jr,D,25,63,17,9,NA,1,6,2,20,NA,1,NA,NA,NA,NA
2025,Butler Bulldogs,87,Sam Pitts-Eckersall,Sam Pitts-Eckersall,Sam,Pitts-Eckersall,Sr,M,8,511,17,17,2,NA,14,3,11,NA,3,NA,NA,NA,NA
2025,Butler Bulldogs,87,Bernardo Raposo,Bernardo Raposo,Bernardo,Raposo,Fr,M,6,NA,17,17,1,NA,22,5,22,NA,2,NA,NA,NA,NA
2025,Butler Bulldogs,87,Ryan Hannosh,Ryan Hannosh,Ryan,Hannosh,Jr,F,14,58,17,16,2,3,26,12,14,NA,NA,NA,NA,NA,NA
2025,Butler Bulldogs,87,Aurie Briscoe,Aurie Briscoe,Aurie,Briscoe,Sr,GK,1,61,17,17,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
