date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_corners,defensive_pk,defensive_pk_att,team_id
2021-09-13,California Baptist Lancers,Gonzaga,Away,Loss,2,3,,2.0,2.0,20.0,4.0,10.0,,2.0,11.0,,,3.0,4.0,9.0,5.0,9.0,,4.0,3.0,,,30135
2021-09-17,California Baptist Lancers,CSUN,Away,Win,1,0,,1.0,1.0,10.0,3.0,9.0,1.0,3.0,4.0,,,,,3.0,2.0,17.0,,2.0,4.0,,,30135
2021-09-20,California Baptist Lancers,St. Thomas (MN),Away,Win,4,1,,4.0,2.0,15.0,10.0,9.0,,,7.0,1.0,1.0,1.0,1.0,17.0,11.0,8.0,,,4.0,,,30135
2021-09-25,California Baptist Lancers,UNLV,Away,Win,3,1,,3.0,3.0,12.0,7.0,12.0,,2.0,5.0,,,1.0,,13.0,9.0,6.0,,,5.0,1.0,1.0,30135
2021-10-01,California Baptist Lancers,UIW,Away,Draw,1,1,2,1.0,1.0,10.0,3.0,6.0,,1.0,6.0,,,1.0,1.0,11.0,6.0,12.0,,2.0,6.0,,,30135
2021-10-03,California Baptist Lancers,UTRGV,Away,Loss,1,2,,1.0,1.0,12.0,4.0,7.0,,1.0,2.0,,,2.0,2.0,4.0,3.0,8.0,,2.0,2.0,,,30135
2021-10-07,California Baptist Lancers,Seattle U,Home,Win,2,1,1,2.0,3.0,16.0,8.0,10.0,,1.0,5.0,,,1.0,,17.0,9.0,11.0,,2.0,8.0,,,30135
2021-10-09,California Baptist Lancers,San Jose St.,Home,Draw,1,1,2,1.0,1.0,17.0,6.0,12.0,,1.0,4.0,,,1.0,2.0,9.0,5.0,15.0,,,4.0,,,30135
2021-10-16,California Baptist Lancers,Utah Tech,Home,Win,3,2,,3.0,3.0,17.0,9.0,8.0,,2.0,4.0,1.0,1.0,2.0,1.0,12.0,10.0,12.0,,1.0,3.0,1.0,1.0,30135
2021-10-22,California Baptist Lancers,Houston Christian,Away,Win,4,2,,4.0,4.0,13.0,6.0,21.0,,,3.0,,,2.0,2.0,9.0,4.0,13.0,,2.0,3.0,1.0,1.0,30135
2021-10-24,California Baptist Lancers,Chicago St.,Away,Win,5,1,,5.0,4.0,13.0,9.0,6.0,,2.0,7.0,,,1.0,1.0,10.0,5.0,13.0,,3.0,5.0,,,30135
2021-10-28,California Baptist Lancers,Grand Canyon,Home,Loss,1,2,,1.0,1.0,14.0,8.0,8.0,2.0,3.0,5.0,,,2.0,2.0,8.0,5.0,13.0,,3.0,,,,30135
2021-10-30,California Baptist Lancers,Air Force,Home,Win,1,0,1,1.0,1.0,16.0,5.0,12.0,,1.0,4.0,,,,,9.0,4.0,6.0,,2.0,4.0,,,30135
2021-11-05,California Baptist Lancers,Utah Valley,Home,Loss,1,2,,1.0,1.0,15.0,3.0,11.0,,1.0,8.0,,,2.0,2.0,17.0,7.0,15.0,,3.0,14.0,,,30135
2021-08-26,Campbell Fighting Camels,UNC Greensboro,Away,Win,3,1,,3.0,2.0,9.0,5.0,16.0,,2.0,4.0,,,1.0,,16.0,7.0,11.0,,,11.0,,1.0,115
2021-08-29,Campbell Fighting Camels,Davidson,Home,Loss,1,3,,1.0,1.0,10.0,4.0,4.0,,1.0,7.0,,,3.0,2.0,6.0,4.0,10.0,,2.0,3.0,,,115
2021-09-03,Campbell Fighting Camels,Saint Joseph's,Home,Win,4,1,,4.0,5.0,11.0,5.0,15.0,,2.0,5.0,,,1.0,1.0,5.0,1.0,9.0,,1.0,4.0,,,115
2021-09-05,Campbell Fighting Camels,Stetson,Home,Draw,2,2,2,2.0,3.0,18.0,7.0,11.0,,1.0,3.0,,,2.0,3.0,15.0,7.0,13.0,,1.0,7.0,,,115
2021-09-10,Campbell Fighting Camels,Old Dominion,Home,Win,4,1,,4.0,4.0,19.0,10.0,10.0,,1.0,7.0,,,1.0,,4.0,2.0,16.0,,3.0,2.0,,,115
2021-09-14,Campbell Fighting Camels,North Carolina,Away,Loss,0,1,,,,,,13.0,,3.0,2.0,,,1.0,1.0,9.0,3.0,13.0,,,2.0,,,115
2021-09-18,Campbell Fighting Camels,Ga. Southern,Home,Win,4,1,,4.0,4.0,22.0,10.0,9.0,,,3.0,,,1.0,1.0,12.0,7.0,12.0,,,,,,115
2021-09-21,Campbell Fighting Camels,UNCW,Home,Win,3,2,,3.0,2.0,15.0,10.0,12.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,11.0,3.0,10.0,,3.0,7.0,,,115
2021-09-25,Campbell Fighting Camels,Radford,Home,Win,3,1,,3.0,3.0,24.0,13.0,8.0,,1.0,11.0,1.0,1.0,1.0,,11.0,6.0,12.0,,3.0,2.0,,,115
2021-09-29,Campbell Fighting Camels,Elon,Away,Loss,0,1,,,,8.0,3.0,14.0,1.0,,5.0,,,1.0,1.0,11.0,7.0,15.0,,3.0,2.0,,,115
2021-10-02,Campbell Fighting Camels,Presbyterian,Away,Win,3,0,,3.0,2.0,13.0,5.0,11.0,,,3.0,,,,,3.0,2.0,7.0,,2.0,1.0,,,115
2021-10-06,Campbell Fighting Camels,Gardner-Webb,Home,Win,6,1,,6.0,5.0,27.0,12.0,10.0,,,10.0,,,1.0,,6.0,1.0,12.0,1.0,,1.0,,,115
2021-10-13,Campbell Fighting Camels,Longwood,Home,Win,3,1,,3.0,6.0,22.0,8.0,10.0,,2.0,14.0,,,1.0,,2.0,1.0,13.0,1.0,2.0,2.0,1.0,1.0,115
2021-10-16,Campbell Fighting Camels,Winthrop,Away,Win,1,0,,1.0,,14.0,8.0,12.0,,2.0,9.0,,,,,6.0,1.0,16.0,1.0,4.0,3.0,,,115
2021-10-20,Campbell Fighting Camels,UNC Asheville,Away,Win,5,1,,5.0,6.0,14.0,10.0,7.0,,,13.0,,,1.0,1.0,9.0,1.0,15.0,,1.0,1.0,,,115
2021-10-23,Campbell Fighting Camels,USC Upstate,Home,Win,1,0,,1.0,1.0,17.0,4.0,8.0,,2.0,7.0,,,,,8.0,2.0,9.0,,4.0,2.0,,,115
2021-10-30,Campbell Fighting Camels,High Point,Away,Draw,0,0,2,,,12.0,2.0,11.0,,1.0,6.0,,,,,15.0,2.0,14.0,,3.0,6.0,,,115
2021-11-03,Campbell Fighting Camels,Omaha,Away,Win,1,0,,1.0,2.0,13.0,5.0,12.0,,1.0,3.0,,,,,12.0,3.0,9.0,,,7.0,,,115
2021-11-10,Campbell Fighting Camels,Winthrop,Home,Win,7,0,,7.0,8.0,13.0,10.0,8.0,,,3.0,,,,,7.0,4.0,16.0,,2.0,3.0,,,115
2021-11-14,Campbell Fighting Camels,High Point,Home,Win,3,2,,3.0,2.0,14.0,9.0,9.0,,1.0,2.0,,,2.0,2.0,12.0,5.0,6.0,,4.0,5.0,,,115
2021-11-18,Campbell Fighting Camels,Virginia Tech,Away,Loss,1,2,,1.0,2.0,12.0,3.0,12.0,,,10.0,,,2.0,4.0,11.0,6.0,8.0,,,3.0,,,115
2021-08-26,Canisius Golden Griffins,Utah Valley,Home,Draw,1,1,2,1.0,,11.0,5.0,14.0,,2.0,2.0,,,1.0,,20.0,9.0,16.0,1.0,2.0,10.0,,,116
2021-08-29,Canisius Golden Griffins,UC Riverside,Home,Loss,1,2,1,1.0,1.0,7.0,2.0,10.0,,2.0,3.0,,,2.0,1.0,21.0,5.0,9.0,,2.0,11.0,,,116
2021-09-03,Canisius Golden Griffins,St. Bonaventure,Away,Draw,2,2,2,2.0,2.0,15.0,6.0,11.0,,2.0,6.0,,1.0,2.0,1.0,20.0,12.0,14.0,,5.0,8.0,,1.0,116
2021-09-11,Canisius Golden Griffins,Binghamton,Home,Loss,1,3,,1.0,,8.0,4.0,13.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,15.0,4.0,8.0,,3.0,7.0,1.0,1.0,116
2021-09-15,Canisius Golden Griffins,Duquesne,Away,Loss,0,4,,,,10.0,6.0,12.0,,1.0,6.0,,,4.0,4.0,22.0,10.0,8.0,,,9.0,1.0,1.0,116
2021-09-19,Canisius Golden Griffins,Saint Francis,Home,Loss,1,2,,1.0,,3.0,1.0,8.0,,2.0,2.0,1.0,1.0,2.0,2.0,24.0,10.0,10.0,,,16.0,,,116
2021-09-24,Canisius Golden Griffins,Bowling Green,Home,Loss,1,2,,1.0,1.0,16.0,4.0,11.0,,2.0,2.0,,,2.0,3.0,10.0,6.0,9.0,,1.0,11.0,,,116
2021-09-29,Canisius Golden Griffins,Marist,Home,Loss,1,3,,1.0,2.0,9.0,2.0,11.0,,1.0,5.0,,,3.0,4.0,17.0,6.0,16.0,,1.0,5.0,,,116
2021-10-02,Canisius Golden Griffins,Iona,Away,Win,2,0,,2.0,1.0,13.0,6.0,13.0,,3.0,5.0,,,,,18.0,9.0,10.0,,2.0,2.0,,,116
2021-10-09,Canisius Golden Griffins,Quinnipiac,Home,Loss,1,2,1,1.0,,14.0,4.0,18.0,,1.0,8.0,1.0,1.0,2.0,1.0,22.0,13.0,11.0,,3.0,7.0,,,116
2021-10-13,Canisius Golden Griffins,Saint Peter's,Home,Loss,1,3,,1.0,1.0,16.0,2.0,12.0,,2.0,4.0,,,3.0,4.0,7.0,5.0,9.0,,,5.0,,,116
2021-10-16,Canisius Golden Griffins,Monmouth,Away,Loss,2,4,,2.0,1.0,7.0,5.0,16.0,,2.0,2.0,,,4.0,4.0,17.0,7.0,19.0,,1.0,11.0,,,116
2021-10-20,Canisius Golden Griffins,Manhattan,Away,Loss,1,3,,1.0,,17.0,7.0,15.0,,2.0,5.0,,,3.0,2.0,31.0,15.0,10.0,1.0,3.0,9.0,,,116
2021-10-23,Canisius Golden Griffins,Rider,Home,Loss,1,4,,1.0,1.0,19.0,8.0,12.0,,3.0,9.0,,1.0,4.0,4.0,18.0,8.0,13.0,,8.0,4.0,,,116
2021-10-27,Canisius Golden Griffins,Siena,Away,Loss,1,5,,1.0,1.0,16.0,9.0,12.0,,,4.0,,,5.0,7.0,10.0,8.0,14.0,,,8.0,,,116
2021-10-30,Canisius Golden Griffins,Fairfield,Home,Loss,1,4,,1.0,,11.0,5.0,14.0,,2.0,5.0,,,4.0,2.0,11.0,7.0,12.0,,,5.0,1.0,1.0,116
2021-11-03,Canisius Golden Griffins,Niagara,Away,Loss,2,4,,2.0,2.0,23.0,8.0,14.0,,2.0,10.0,,,4.0,3.0,29.0,14.0,15.0,,2.0,10.0,1.0,1.0,116
2021-08-26,Central Ark. Bears,UTRGV,Home,Win,4,3,,4.0,4.0,18.0,7.0,17.0,,2.0,7.0,,,3.0,,14.0,10.0,13.0,,3.0,4.0,1.0,1.0,1004
2021-08-29,Central Ark. Bears,Belmont,Home,Win,1,0,,1.0,1.0,12.0,3.0,10.0,,1.0,4.0,,,,,3.0,,10.0,,1.0,1.0,,,1004
2021-09-03,Central Ark. Bears,Elon,Home,Win,1,0,,1.0,1.0,11.0,5.0,6.0,,1.0,4.0,,,,,13.0,3.0,8.0,,,4.0,,,1004
2021-09-05,Central Ark. Bears,UAB,Away,Win,1,0,,1.0,1.0,13.0,6.0,7.0,,,4.0,,,,,4.0,,9.0,,,2.0,,,1004
2021-09-08,Central Ark. Bears,Missouri St.,Away,Loss,1,2,,1.0,1.0,2.0,1.0,8.0,,,2.0,,,2.0,3.0,10.0,3.0,10.0,,1.0,6.0,,,1004
2021-09-14,Central Ark. Bears,Memphis,Home,Win,3,2,,3.0,2.0,10.0,7.0,11.0,,3.0,3.0,1.0,1.0,2.0,,15.0,5.0,6.0,,4.0,9.0,,,1004
2021-09-18,Central Ark. Bears,North Florida,Away,Win,1,0,,1.0,,7.0,1.0,13.0,,4.0,4.0,,,,,5.0,,16.0,,2.0,3.0,,,1004
2021-09-25,Central Ark. Bears,Bellarmine,Home,Win,2,0,,2.0,2.0,14.0,5.0,10.0,,1.0,6.0,,,,,9.0,5.0,3.0,,1.0,8.0,,,1004
2021-10-02,Central Ark. Bears,FGCU,Away,Win,2,1,1,2.0,4.0,15.0,8.0,11.0,,,5.0,,,1.0,2.0,10.0,3.0,18.0,,3.0,7.0,,,1004
2021-10-05,Central Ark. Bears,Oral Roberts,Away,Loss,1,4,,1.0,1.0,14.0,6.0,13.0,,3.0,9.0,,,4.0,3.0,16.0,8.0,16.0,,5.0,5.0,1.0,1.0,1004
2021-10-09,Central Ark. Bears,Stetson,Home,Loss,1,2,,1.0,1.0,6.0,4.0,10.0,,4.0,6.0,,,2.0,2.0,9.0,4.0,12.0,,4.0,5.0,,,1004
2021-10-12,Central Ark. Bears,SIUE,Away,Loss,1,2,1,1.0,1.0,7.0,4.0,18.0,,1.0,3.0,,,2.0,1.0,7.0,3.0,13.0,,1.0,2.0,,,1004
2021-10-16,Central Ark. Bears,Jacksonville,Away,Win,2,0,,2.0,2.0,10.0,3.0,9.0,,,2.0,,,,,12.0,7.0,11.0,,,3.0,,,1004
2021-10-23,Central Ark. Bears,Liberty,Home,Win,3,1,,3.0,4.0,14.0,7.0,11.0,,1.0,6.0,,,1.0,1.0,13.0,6.0,11.0,,1.0,12.0,,,1004
2021-10-30,Central Ark. Bears,Lipscomb,Away,Loss,0,1,1,,,9.0,,10.0,,1.0,3.0,,,1.0,2.0,12.0,3.0,16.0,,1.0,9.0,,,1004
2021-11-07,Central Ark. Bears,Bellarmine,Home,Win,2,0,,2.0,1.0,13.0,4.0,15.0,,2.0,5.0,,,,,5.0,2.0,17.0,,4.0,7.0,,,1004
2021-11-13,Central Ark. Bears,Lipscomb,Away,Loss,1,4,,1.0,,17.0,6.0,17.0,,,8.0,1.0,1.0,4.0,6.0,12.0,8.0,14.0,,2.0,2.0,,,1004
2021-08-30,Central Conn. St. Blue Devils,Rhode Island,Away,Loss,0,2,,,,3.0,2.0,7.0,,2.0,4.0,,,2.0,2.0,18.0,8.0,7.0,,,6.0,,,127
2021-09-02,Central Conn. St. Blue Devils,Rider,Away,Loss,1,4,,1.0,1.0,5.0,2.0,16.0,,2.0,2.0,,,4.0,1.0,13.0,7.0,16.0,,2.0,7.0,,,127
2021-09-05,Central Conn. St. Blue Devils,Harvard,Home,Loss,0,4,,,,11.0,8.0,5.0,,1.0,5.0,,,4.0,5.0,13.0,7.0,10.0,,1.0,6.0,,,127
2021-09-08,Central Conn. St. Blue Devils,Massachusetts,Away,Loss,1,2,2,1.0,1.0,6.0,2.0,12.0,,1.0,,,,2.0,2.0,19.0,7.0,13.0,,2.0,5.0,,1.0,127
2021-09-11,Central Conn. St. Blue Devils,Quinnipiac,Home,Loss,1,2,,1.0,,16.0,11.0,5.0,,,1.0,1.0,1.0,2.0,1.0,11.0,6.0,12.0,,1.0,2.0,,,127
2021-09-14,Central Conn. St. Blue Devils,Hartford,Away,Loss,0,1,,,,13.0,4.0,18.0,1.0,,4.0,,,1.0,1.0,7.0,5.0,19.0,,3.0,3.0,,,127
2021-09-26,Central Conn. St. Blue Devils,LIU,Home,Loss,0,1,,,,7.0,3.0,13.0,,2.0,3.0,,,1.0,1.0,8.0,5.0,13.0,,2.0,6.0,,,127
2021-09-30,Central Conn. St. Blue Devils,Mount St. Mary's,Away,Win,4,1,,4.0,1.0,14.0,7.0,14.0,,1.0,5.0,,,1.0,,10.0,8.0,16.0,,4.0,4.0,,,127
2021-10-03,Central Conn. St. Blue Devils,Howard,Home,Win,3,0,,3.0,4.0,15.0,5.0,10.0,,1.0,6.0,,,,,3.0,,16.0,,,2.0,,,127
2021-10-10,Central Conn. St. Blue Devils,Saint Francis,Away,Loss,0,4,,,,6.0,3.0,8.0,,1.0,1.0,,,4.0,7.0,15.0,9.0,9.0,,,3.0,,,127
2021-10-14,Central Conn. St. Blue Devils,FDU,Home,Draw,3,3,2,3.0,4.0,9.0,5.0,18.0,,3.0,5.0,,1.0,3.0,3.0,17.0,6.0,15.0,,3.0,8.0,,,127
2021-10-17,Central Conn. St. Blue Devils,Merrimack,Away,Loss,1,2,2,1.0,1.0,14.0,3.0,11.0,,2.0,3.0,,,2.0,2.0,23.0,9.0,15.0,,1.0,8.0,,,127
2021-10-24,Central Conn. St. Blue Devils,Bryant,Home,Loss,2,3,2,2.0,1.0,8.0,2.0,10.0,,2.0,3.0,,,3.0,4.0,12.0,6.0,17.0,,2.0,7.0,,,127
2021-10-31,Central Conn. St. Blue Devils,St. Francis Brooklyn,Home,Loss,0,2,,,,6.0,2.0,12.0,,1.0,2.0,,,2.0,1.0,11.0,6.0,12.0,,5.0,6.0,,,127
2021-11-03,Central Conn. St. Blue Devils,Brown,Home,Loss,0,2,,,,7.0,4.0,9.0,,,3.0,,,2.0,2.0,10.0,8.0,10.0,,,3.0,,,127
2021-11-07,Central Conn. St. Blue Devils,Sacred Heart,Away,Draw,1,1,2,1.0,,19.0,6.0,18.0,,1.0,4.0,,,1.0,1.0,22.0,5.0,19.0,,2.0,5.0,,,127
2021-08-26,Charlotte 49ers,Maryland,Away,Loss,0,1,,,,6.0,1.0,14.0,1.0,2.0,8.0,,,1.0,1.0,14.0,8.0,16.0,,3.0,4.0,,1.0,458
2021-08-29,Charlotte 49ers,Ga. Southern,Home,Win,3,1,,3.0,2.0,14.0,7.0,11.0,,2.0,4.0,,,1.0,1.0,17.0,5.0,10.0,,2.0,6.0,,,458
2021-09-02,Charlotte 49ers,Seattle U,Home,Win,3,2,,3.0,4.0,17.0,10.0,12.0,,4.0,12.0,,,2.0,1.0,9.0,3.0,14.0,,1.0,4.0,,,458
2021-09-10,Charlotte 49ers,VCU,Home,Loss,0,2,,,,16.0,6.0,10.0,,1.0,3.0,,,2.0,2.0,13.0,6.0,15.0,,1.0,3.0,,,458
2021-09-14,Charlotte 49ers,UNCW,Away,Win,3,1,,3.0,1.0,10.0,7.0,15.0,1.0,1.0,4.0,1.0,1.0,1.0,,13.0,6.0,13.0,,2.0,6.0,1.0,1.0,458
2021-09-19,Charlotte 49ers,Niagara,Home,Win,2,1,,2.0,3.0,15.0,6.0,10.0,,5.0,11.0,,,1.0,,9.0,4.0,12.0,,2.0,3.0,,,458
2021-09-25,Charlotte 49ers,South Carolina,Home,Win,3,0,,3.0,2.0,18.0,6.0,11.0,,2.0,6.0,1.0,1.0,,,10.0,5.0,10.0,,1.0,9.0,,,458
2021-09-28,Charlotte 49ers,Wofford,Home,Win,2,0,,2.0,3.0,14.0,6.0,10.0,,,2.0,,,,,9.0,1.0,9.0,1.0,4.0,1.0,,,458
2021-10-02,Charlotte 49ers,FIU,Away,Loss,0,4,,,,5.0,2.0,12.0,,5.0,1.0,,,4.0,4.0,18.0,7.0,14.0,,5.0,6.0,,,458
2021-10-09,Charlotte 49ers,Old Dominion,Home,Win,3,1,,3.0,5.0,9.0,6.0,16.0,,1.0,5.0,,,1.0,,8.0,5.0,7.0,1.0,2.0,5.0,1.0,1.0,458
2021-10-12,Charlotte 49ers,Coastal Carolina,Away,Loss,0,1,,,,5.0,3.0,10.0,1.0,2.0,4.0,,,1.0,,9.0,3.0,13.0,,2.0,5.0,1.0,1.0,458
2021-10-16,Charlotte 49ers,Fla. Atlantic,Away,Win,5,1,,5.0,4.0,16.0,11.0,9.0,,,4.0,,,1.0,1.0,14.0,4.0,14.0,,4.0,5.0,,,458
2021-10-23,Charlotte 49ers,Marshall,Home,Loss,1,2,1,1.0,,9.0,5.0,15.0,1.0,3.0,10.0,,,2.0,3.0,15.0,7.0,12.0,1.0,2.0,3.0,,,458
2021-10-30,Charlotte 49ers,Kentucky,Home,Win,2,1,1,2.0,3.0,10.0,4.0,16.0,,1.0,4.0,,,1.0,,11.0,6.0,19.0,,2.0,2.0,,,458
2021-11-06,Charlotte 49ers,UAB,Away,Win,3,0,,3.0,2.0,20.0,14.0,9.0,,2.0,5.0,,,,,3.0,2.0,19.0,,3.0,3.0,,,458
2021-11-10,Charlotte 49ers,Fla. Atlantic,Home,Draw,0,0,3,,,12.0,3.0,13.0,,3.0,8.0,,,,,4.0,2.0,16.0,,4.0,4.0,,,458
2021-11-18,Charlotte 49ers,Georgia St.,Home,Loss,0,1,,,,8.0,4.0,14.0,2.0,2.0,7.0,,,1.0,1.0,12.0,3.0,10.0,,2.0,3.0,,,458
2021-08-26,Chicago St. Cougars,Northwestern,Home,Win,2,1,,2.0,1.0,8.0,2.0,15.0,,,1.0,1.0,1.0,1.0,1.0,12.0,5.0,9.0,,,4.0,,,136
2021-08-29,Chicago St. Cougars,Detroit Mercy,Home,Loss,1,2,2,1.0,2.0,3.0,2.0,10.0,,4.0,2.0,,,2.0,2.0,9.0,4.0,11.0,,1.0,11.0,1.0,1.0,136
2021-09-03,Chicago St. Cougars,Green Bay,Home,Win,1,0,1,1.0,,4.0,1.0,11.0,,2.0,6.0,,,,,9.0,3.0,7.0,,,9.0,,,136
2021-09-06,Chicago St. Cougars,Bellarmine,Home,Draw,0,0,2,,,4.0,4.0,10.0,,1.0,4.0,,1.0,,,12.0,4.0,12.0,,1.0,4.0,,,136
2021-09-10,Chicago St. Cougars,Xavier,Away,Loss,0,1,1,,,2.0,1.0,5.0,,4.0,1.0,,,1.0,1.0,10.0,7.0,9.0,,1.0,8.0,,,136
2021-09-13,Chicago St. Cougars,Michigan,Away,Loss,1,2,,1.0,1.0,3.0,1.0,8.0,,2.0,2.0,,,2.0,1.0,14.0,6.0,12.0,,,4.0,,,136
2021-09-21,Chicago St. Cougars,NIU,Home,Loss,0,3,,,,3.0,1.0,3.0,,3.0,,,,3.0,3.0,18.0,11.0,1.0,,1.0,4.0,,,136
2021-09-25,Chicago St. Cougars,UTRGV,Home,Loss,0,2,,,,4.0,1.0,9.0,,2.0,,,,2.0,1.0,13.0,8.0,8.0,,3.0,7.0,,,136
2021-10-01,Chicago St. Cougars,Air Force,Home,Loss,0,4,,,,6.0,3.0,10.0,,3.0,5.0,,,4.0,3.0,26.0,11.0,4.0,,2.0,7.0,,,136
2021-10-03,Chicago St. Cougars,Grand Canyon,Home,Loss,1,3,,1.0,,5.0,1.0,9.0,3.0,,3.0,1.0,1.0,3.0,1.0,23.0,12.0,7.0,,,11.0,,,136
2021-10-08,Chicago St. Cougars,Utah Tech,Away,Draw,1,1,2,1.0,1.0,14.0,6.0,19.0,,1.0,9.0,,,1.0,,12.0,7.0,14.0,,2.0,4.0,,,136
2021-10-10,Chicago St. Cougars,UNLV,Away,Loss,1,2,,1.0,2.0,4.0,3.0,16.0,,3.0,2.0,,,2.0,2.0,13.0,6.0,12.0,,2.0,3.0,1.0,1.0,136
2021-10-16,Chicago St. Cougars,UIW,Away,Loss,0,2,,,,8.0,6.0,7.0,,2.0,4.0,,,2.0,2.0,15.0,6.0,18.0,,,7.0,,,136
2021-10-22,Chicago St. Cougars,Utah Valley,Home,Loss,0,5,,,,1.0,,12.0,,3.0,2.0,,,5.0,7.0,14.0,10.0,11.0,,,6.0,,,136
2021-10-24,Chicago St. Cougars,California Baptist,Home,Loss,1,5,,1.0,1.0,10.0,5.0,13.0,,3.0,5.0,,,5.0,4.0,13.0,9.0,6.0,,2.0,7.0,,,136
2021-10-29,Chicago St. Cougars,San Jose St.,Away,Draw,0,0,2,,,13.0,4.0,3.0,,1.0,3.0,,,,,25.0,8.0,5.0,,,9.0,,,136
2021-10-31,Chicago St. Cougars,Seattle U,Away,Loss,1,4,,1.0,,3.0,1.0,12.0,,3.0,,,,4.0,2.0,11.0,8.0,12.0,,1.0,4.0,,1.0,136
2021-11-06,Chicago St. Cougars,Houston Christian,Away,Loss,0,1,2,,,10.0,5.0,15.0,,1.0,4.0,,,1.0,2.0,13.0,3.0,15.0,,2.0,2.0,,,136
2021-08-26,Clemson Tigers,St. John's (NY),Home,Win,2,1,,2.0,1.0,16.0,6.0,13.0,1.0,,8.0,,,1.0,1.0,10.0,2.0,10.0,,3.0,4.0,,,147
2021-08-29,Clemson Tigers,USC Upstate,Home,Win,5,0,,5.0,5.0,20.0,9.0,12.0,,1.0,8.0,,,,,7.0,4.0,18.0,,4.0,4.0,,,147
2021-09-03,Clemson Tigers,South Carolina,Home,Win,5,0,,5.0,6.0,32.0,12.0,6.0,,2.0,12.0,,,,,5.0,1.0,12.0,2.0,3.0,2.0,,,147
2021-09-06,Clemson Tigers,South Fla.,Home,Win,3,0,,3.0,4.0,14.0,7.0,13.0,,1.0,6.0,,,,,13.0,3.0,17.0,,4.0,6.0,,,147
2021-09-10,Clemson Tigers,NC State,Away,Win,2,0,,2.0,3.0,13.0,8.0,13.0,,1.0,5.0,,,,,13.0,6.0,13.0,,2.0,3.0,,,147
2021-09-14,Clemson Tigers,Ga. Southern,Home,Win,5,0,,5.0,10.0,27.0,12.0,9.0,,,6.0,,,,,4.0,1.0,12.0,,2.0,3.0,,,147
2021-09-17,Clemson Tigers,Boston College,Home,Win,3,0,,3.0,4.0,15.0,7.0,9.0,,1.0,3.0,,,,,13.0,5.0,15.0,,1.0,6.0,,,147
2021-09-21,Clemson Tigers,UNC Greensboro,Away,Loss,1,3,,1.0,1.0,6.0,3.0,13.0,,2.0,5.0,,,3.0,3.0,17.0,6.0,13.0,,,2.0,,,147
2021-09-25,Clemson Tigers,Pittsburgh,Home,Loss,0,2,,,,13.0,1.0,10.0,,1.0,3.0,,,2.0,2.0,9.0,3.0,14.0,,3.0,3.0,,,147
2021-10-01,Clemson Tigers,Wake Forest,Away,Win,2,1,,2.0,1.0,19.0,5.0,19.0,,3.0,12.0,,,1.0,,5.0,4.0,7.0,,1.0,1.0,1.0,1.0,147
2021-10-05,Clemson Tigers,Coastal Carolina,Away,Win,2,0,,2.0,1.0,13.0,5.0,17.0,,3.0,8.0,,,,,13.0,9.0,17.0,,3.0,7.0,,,147
2021-10-09,Clemson Tigers,Notre Dame,Home,Loss,0,2,,,,14.0,2.0,12.0,,1.0,8.0,,,2.0,2.0,8.0,3.0,16.0,,4.0,6.0,,,147
2021-10-15,Clemson Tigers,Duke,Away,Win,3,2,1,3.0,1.0,16.0,7.0,21.0,1.0,3.0,3.0,,,2.0,2.0,11.0,5.0,16.0,,4.0,3.0,1.0,1.0,147
2021-10-23,Clemson Tigers,Syracuse,Away,Loss,0,2,,,,12.0,3.0,9.0,,1.0,6.0,,,2.0,1.0,14.0,7.0,16.0,,3.0,7.0,,,147
2021-10-26,Clemson Tigers,FIU,Home,Win,4,0,,4.0,2.0,14.0,9.0,12.0,,,6.0,1.0,1.0,,,13.0,5.0,14.0,,4.0,4.0,,,147
2021-10-29,Clemson Tigers,Louisville,Home,Win,5,1,,5.0,8.0,22.0,11.0,11.0,,1.0,1.0,,,1.0,2.0,10.0,4.0,12.0,,2.0,4.0,,,147
2021-11-07,Clemson Tigers,North Carolina,Home,Win,2,1,,2.0,4.0,10.0,6.0,13.0,,1.0,7.0,,,1.0,1.0,10.0,5.0,12.0,,1.0,4.0,,,147
2021-11-10,Clemson Tigers,Duke,Home,Loss,0,1,,,,27.0,6.0,9.0,,1.0,10.0,,,1.0,,4.0,1.0,18.0,,4.0,3.0,1.0,1.0,147
2021-11-21,Clemson Tigers,Denver,Home,Win,1,0,2,1.0,,24.0,9.0,11.0,,2.0,17.0,1.0,1.0,,,4.0,3.0,21.0,1.0,3.0,,,,147
2021-11-28,Clemson Tigers,Kentucky,Home,Win,2,1,,2.0,3.0,5.0,4.0,8.0,,3.0,2.0,,,1.0,1.0,11.0,3.0,14.0,,2.0,7.0,,,147
2021-12-04,Clemson Tigers,Oregon St.,Away,Draw,1,1,3,1.0,,12.0,3.0,22.0,,3.0,4.0,1.0,1.0,1.0,1.0,22.0,6.0,15.0,,4.0,10.0,,,147
